,MSA,year,value
460,"Memphis, TN-MS-AR",2011,60740139
844,"Memphis, TN-MS-AR",2012,64189227
1228,"Memphis, TN-MS-AR",2013,65988089
1612,"Memphis, TN-MS-AR",2014,66721203
1996,"Memphis, TN-MS-AR",2015,69838494
2380,"Memphis, TN-MS-AR",2016,71700870
2764,"Memphis, TN-MS-AR",2017,73665254
3148,"Memphis, TN-MS-AR",2018,76886191
3532,"Memphis, TN-MS-AR",2019,78866609
3916,"Memphis, TN-MS-AR",2020,81064577
4300,"Memphis, TN-MS-AR",2021,83262386
4684,"Memphis, TN-MS-AR",2022,85460036
5068,"Memphis, TN-MS-AR",2023,87657526
5452,"Memphis, TN-MS-AR",2024,89854858
137,"Merced, CA",2010,6985034
521,"Merced, CA",2011,7705641
905,"Merced, CA",2012,7704366
1289,"Merced, CA",2013,8268420
1673,"Merced, CA",2014,9241128
2057,"Merced, CA",2015,9285603
2441,"Merced, CA",2016,9273118
2825,"Merced, CA",2017,10182068
3209,"Merced, CA",2018,10242532
3593,"Merced, CA",2019,10922271
3977,"Merced, CA",2020,11349093
4361,"Merced, CA",2021,11775181
4745,"Merced, CA",2022,12200537
5129,"Merced, CA",2023,12625161
5513,"Merced, CA",2024,13049056
160,"Miami-Fort Lauderdale-Pompano Beach, FL",2010,247183492
544,"Miami-Fort Lauderdale-Pompano Beach, FL",2011,251259727
928,"Miami-Fort Lauderdale-Pompano Beach, FL",2012,257307873
1312,"Miami-Fort Lauderdale-Pompano Beach, FL",2013,270401297
1696,"Miami-Fort Lauderdale-Pompano Beach, FL",2014,286067680
2080,"Miami-Fort Lauderdale-Pompano Beach, FL",2015,306274943
2464,"Miami-Fort Lauderdale-Pompano Beach, FL",2016,321842565
2848,"Miami-Fort Lauderdale-Pompano Beach, FL",2017,340141014
3232,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,361607476
3616,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,377531846
4000,"Miami-Fort Lauderdale-Pompano Beach, FL",2020,391983230
4384,"Miami-Fort Lauderdale-Pompano Beach, FL",2021,406433846
4768,"Miami-Fort Lauderdale-Pompano Beach, FL",2022,420883693
5152,"Miami-Fort Lauderdale-Pompano Beach, FL",2023,435332772
5536,"Miami-Fort Lauderdale-Pompano Beach, FL",2024,449781082
270,"Michigan City-La Porte, IN",2010,3653557
654,"Michigan City-La Porte, IN",2011,3740869
1038,"Michigan City-La Porte, IN",2012,3843139
1422,"Michigan City-La Porte, IN",2013,3920060
1806,"Michigan City-La Porte, IN",2014,4112094
2190,"Michigan City-La Porte, IN",2015,4001289
2574,"Michigan City-La Porte, IN",2016,3973779
2958,"Michigan City-La Porte, IN",2017,4089052
3342,"Michigan City-La Porte, IN",2018,4250801
3726,"Michigan City-La Porte, IN",2019,4330945
4110,"Michigan City-La Porte, IN",2020,4401558
4494,"Michigan City-La Porte, IN",2021,4471487
4878,"Michigan City-La Porte, IN",2022,4540741
5262,"Michigan City-La Porte, IN",2023,4609324
5646,"Michigan City-La Porte, IN",2024,4677244
161,"Midland, MI",2010,3883804
545,"Midland, MI",2011,4057180
929,"Midland, MI",2012,4238986
1313,"Midland, MI",2013,4252083
1697,"Midland, MI",2014,4959162
2081,"Midland, MI",2015,5570342
2465,"Midland, MI",2016,5246928
2849,"Midland, MI",2017,5312060
3233,"Midland, MI",2018,5608652
3617,"Midland, MI",2019,5650311
4001,"Midland, MI",2020,5805426
4385,"Midland, MI",2021,5954669
4769,"Midland, MI",2022,6098261
5153,"Midland, MI",2023,6236416
5537,"Midland, MI",2024,6369340
194,"Midland, TX",2010,11907127
578,"Midland, TX",2011,15007202
962,"Midland, TX",2012,18103500
1346,"Midland, TX",2013,19376654
1730,"Midland, TX",2014,20882889
2114,"Midland, TX",2015,17050646
2498,"Midland, TX",2016,16507925
2882,"Midland, TX",2017,22223074
3266,"Midland, TX",2018,31225198
3650,"Midland, TX",2019,32188850
4034,"Midland, TX",2020,31925997
4418,"Midland, TX",2021,31871706
4802,"Midland, TX",2022,31860493
5186,"Midland, TX",2023,31858176
5570,"Midland, TX",2024,31857698
77,"Milwaukee-Waukesha, WI",2010,82441556
461,"Milwaukee-Waukesha, WI",2011,85303664
845,"Milwaukee-Waukesha, WI",2012,87643471
1229,"Milwaukee-Waukesha, WI",2013,89319892
1613,"Milwaukee-Waukesha, WI",2014,91495134
1997,"Milwaukee-Waukesha, WI",2015,94972910
2381,"Milwaukee-Waukesha, WI",2016,97058495
2765,"Milwaukee-Waukesha, WI",2017,98992405
3149,"Milwaukee-Waukesha, WI",2018,103962103
3533,"Milwaukee-Waukesha, WI",2019,107136039
3917,"Milwaukee-Waukesha, WI",2020,109872816
4301,"Milwaukee-Waukesha, WI",2021,112609361
4685,"Milwaukee-Waukesha, WI",2022,115345675
5069,"Milwaukee-Waukesha, WI",2023,118081756
5453,"Milwaukee-Waukesha, WI",2024,120817606
333,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,190421247
717,"Minneapolis-St. Paul-Bloomington, MN-WI",2011,199248251
1101,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,207295506
1485,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,216024839
1869,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,228572612
2253,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,237402347
2637,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,243734808
3021,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,252654586
3405,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,267042788
3789,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,274191982
4173,"Minneapolis-St. Paul-Bloomington, MN-WI",2020,283375302
4557,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,292538406
4941,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,301681339
5325,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,310804144
5709,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,319906867
224,"Missoula, MT",2010,4132937
608,"Missoula, MT",2011,4255828
992,"Missoula, MT",2012,4316975
1376,"Missoula, MT",2013,4415638
1760,"Missoula, MT",2014,4557629
2144,"Missoula, MT",2015,4847792
2528,"Missoula, MT",2016,5071995
2912,"Missoula, MT",2017,5447154
3296,"Missoula, MT",2018,5711864
3680,"Missoula, MT",2019,5865095
4064,"Missoula, MT",2020,6056258
4448,"Missoula, MT",2021,6247399
4832,"Missoula, MT",2022,6438516
5216,"Missoula, MT",2023,6629611
5600,"Missoula, MT",2024,6820682
162,"Mobile, AL",2010,17484073
546,"Mobile, AL",2011,18300151
930,"Mobile, AL",2012,18396616
1314,"Mobile, AL",2013,18775142
1698,"Mobile, AL",2014,19292670
2082,"Mobile, AL",2015,19268878
2466,"Mobile, AL",2016,19654679
2850,"Mobile, AL",2017,20140079
3234,"Mobile, AL",2018,21136933
3618,"Mobile, AL",2019,21672326
4002,"Mobile, AL",2020,22133339
4386,"Mobile, AL",2021,22594105
4770,"Mobile, AL",2022,23054623
5154,"Mobile, AL",2023,23514894
5538,"Mobile, AL",2024,23974918
371,"Modesto, CA",2010,17414561
755,"Modesto, CA",2011,17925915
1139,"Modesto, CA",2012,18237533
1523,"Modesto, CA",2013,18951773
1907,"Modesto, CA",2014,20658076
2291,"Modesto, CA",2015,21804488
2675,"Modesto, CA",2016,22516653
3059,"Modesto, CA",2017,23982194
3443,"Modesto, CA",2018,24992100
3827,"Modesto, CA",2019,26471782
4211,"Modesto, CA",2020,27474894
4595,"Modesto, CA",2021,28477953
4979,"Modesto, CA",2022,29480958
5363,"Modesto, CA",2023,30483909
5747,"Modesto, CA",2024,31486807
138,"Monroe, LA",2010,6924002
522,"Monroe, LA",2011,6828143
906,"Monroe, LA",2012,7087826
1290,"Monroe, LA",2013,7654149
1674,"Monroe, LA",2014,7919784
2058,"Monroe, LA",2015,8261088
2442,"Monroe, LA",2016,8361775
2826,"Monroe, LA",2017,8307252
3210,"Monroe, LA",2018,8659065
3594,"Monroe, LA",2019,8689002
3978,"Monroe, LA",2020,8854551
4362,"Monroe, LA",2021,9015106
4746,"Monroe, LA",2022,9170815
5130,"Monroe, LA",2023,9321826
5514,"Monroe, LA",2024,9468280
245,"Monroe, MI",2010,5281339
629,"Monroe, MI",2011,5367457
1013,"Monroe, MI",2012,5236050
1397,"Monroe, MI",2013,5526666
1781,"Monroe, MI",2014,5703223
2165,"Monroe, MI",2015,5754877
2549,"Monroe, MI",2016,5831807
2933,"Monroe, MI",2017,5927039
3317,"Monroe, MI",2018,5977332
3701,"Monroe, MI",2019,6192097
4085,"Monroe, MI",2020,6293017
4469,"Monroe, MI",2021,6393934
4853,"Monroe, MI",2022,6494846
5237,"Monroe, MI",2023,6595754
5621,"Monroe, MI",2024,6696658
291,"Montgomery, AL",2010,14816414
675,"Montgomery, AL",2011,15228899
1059,"Montgomery, AL",2012,15589527
1443,"Montgomery, AL",2013,15947829
1827,"Montgomery, AL",2014,16109765
2211,"Montgomery, AL",2015,16842719
2595,"Montgomery, AL",2016,17390827
2979,"Montgomery, AL",2017,17572326
3363,"Montgomery, AL",2018,18057271
3747,"Montgomery, AL",2019,18621097
4131,"Montgomery, AL",2020,19039032
4515,"Montgomery, AL",2021,19456389
4899,"Montgomery, AL",2022,19873170
5283,"Montgomery, AL",2023,20289374
5667,"Montgomery, AL",2024,20705002
372,"Morgantown, WV",2010,5899807
756,"Morgantown, WV",2011,6087466
1140,"Morgantown, WV",2012,6248730
1524,"Morgantown, WV",2013,6762482
1908,"Morgantown, WV",2014,6907143
2292,"Morgantown, WV",2015,7243082
2676,"Morgantown, WV",2016,7305546
3060,"Morgantown, WV",2017,7512883
3444,"Morgantown, WV",2018,7684501
3828,"Morgantown, WV",2019,7863991
4212,"Morgantown, WV",2020,8035177
4596,"Morgantown, WV",2021,8198681
4980,"Morgantown, WV",2022,8354848
5364,"Morgantown, WV",2023,8504006
5748,"Morgantown, WV",2024,8646471
246,"Morristown, TN",2010,3856457
630,"Morristown, TN",2011,3920523
1014,"Morristown, TN",2012,4174263
1398,"Morristown, TN",2013,4311866
1782,"Morristown, TN",2014,4498137
2166,"Morristown, TN",2015,4743050
2550,"Morristown, TN",2016,4844391
2934,"Morristown, TN",2017,4919476
3318,"Morristown, TN",2018,5070918
3702,"Morristown, TN",2019,5299474
4086,"Morristown, TN",2020,5457879
4470,"Morristown, TN",2021,5616029
4854,"Morristown, TN",2022,5773923
5238,"Morristown, TN",2023,5931561
5622,"Morristown, TN",2024,6088944
247,"Mount Vernon-Anacortes, WA",2010,5914008
631,"Mount Vernon-Anacortes, WA",2011,5482735
1015,"Mount Vernon-Anacortes, WA",2012,5563534
1399,"Mount Vernon-Anacortes, WA",2013,5866017
1783,"Mount Vernon-Anacortes, WA",2014,6162476
2167,"Mount Vernon-Anacortes, WA",2015,7099525
2551,"Mount Vernon-Anacortes, WA",2016,6492554
2935,"Mount Vernon-Anacortes, WA",2017,7022800
3319,"Mount Vernon-Anacortes, WA",2018,7906833
3703,"Mount Vernon-Anacortes, WA",2019,7931283
4087,"Mount Vernon-Anacortes, WA",2020,7931808
4471,"Mount Vernon-Anacortes, WA",2021,7931752
4855,"Mount Vernon-Anacortes, WA",2022,7931758
5239,"Mount Vernon-Anacortes, WA",2023,7931758
5623,"Mount Vernon-Anacortes, WA",2024,7931758
139,"Muncie, IN",2010,3657140
523,"Muncie, IN",2011,4181062
907,"Muncie, IN",2012,3590380
1291,"Muncie, IN",2013,3710287
1675,"Muncie, IN",2014,3789805
2059,"Muncie, IN",2015,3869779
2443,"Muncie, IN",2016,3901888
2827,"Muncie, IN",2017,4036404
3211,"Muncie, IN",2018,4133980
3595,"Muncie, IN",2019,4309940
3979,"Muncie, IN",2020,4238808
4363,"Muncie, IN",2021,4288033
4747,"Muncie, IN",2022,4253968
5131,"Muncie, IN",2023,4277542
5515,"Muncie, IN",2024,4261228
37,"Muskegon, MI",2010,5099922
421,"Muskegon, MI",2011,5285928
805,"Muskegon, MI",2012,5505489
1189,"Muskegon, MI",2013,5699607
1573,"Muskegon, MI",2014,5918026
1957,"Muskegon, MI",2015,6051789
2341,"Muskegon, MI",2016,6021911
2725,"Muskegon, MI",2017,6185160
3109,"Muskegon, MI",2018,6411774
3493,"Muskegon, MI",2019,6464210
3877,"Muskegon, MI",2020,6557438
4261,"Muskegon, MI",2021,6642549
4645,"Muskegon, MI",2022,6720250
5029,"Muskegon, MI",2023,6791185
5413,"Muskegon, MI",2024,6855945
292,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,11840294
676,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,12194911
1060,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,12379683
1444,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,13072185
1828,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,13995889
2212,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,14725433
2596,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2016,15540365
2980,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2017,16602390
3364,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2018,17438134
3748,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2019,18461134
4132,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2020,19194298
4516,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2021,19927416
4900,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2022,20660486
5284,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2023,21393509
5668,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2024,22126484
163,"Napa, CA",2010,7464055
547,"Napa, CA",2011,7520165
931,"Napa, CA",2012,8162828
1315,"Napa, CA",2013,8724840
1699,"Napa, CA",2014,9514255
2083,"Napa, CA",2015,10344704
2467,"Napa, CA",2016,10761613
2851,"Napa, CA",2017,11074508
3235,"Napa, CA",2018,11286400
3619,"Napa, CA",2019,11816527
4003,"Napa, CA",2020,12295586
4387,"Napa, CA",2021,12774339
4771,"Napa, CA",2022,13252785
5155,"Napa, CA",2023,13730925
5539,"Napa, CA",2024,14208758
271,"Naples-Marco Island, FL",2010,12026007
655,"Naples-Marco Island, FL",2011,12152403
1039,"Naples-Marco Island, FL",2012,12445984
1423,"Naples-Marco Island, FL",2013,12995463
1807,"Naples-Marco Island, FL",2014,14062824
2191,"Naples-Marco Island, FL",2015,15307453
2575,"Naples-Marco Island, FL",2016,16250101
2959,"Naples-Marco Island, FL",2017,16831332
3343,"Naples-Marco Island, FL",2018,17899611
3727,"Naples-Marco Island, FL",2019,19069461
4111,"Naples-Marco Island, FL",2020,19848463
4495,"Naples-Marco Island, FL",2021,20627451
4879,"Naples-Marco Island, FL",2022,21406424
5263,"Naples-Marco Island, FL",2023,22185383
5647,"Naples-Marco Island, FL",2024,22964327
272,"Nashville-Davidson-Murfreesboro-Franklin, TN",2010,82957382
656,"Nashville-Davidson-Murfreesboro-Franklin, TN",2011,86979696
1040,"Nashville-Davidson-Murfreesboro-Franklin, TN",2012,94197647
1424,"Nashville-Davidson-Murfreesboro-Franklin, TN",2013,98146237
1808,"Nashville-Davidson-Murfreesboro-Franklin, TN",2014,104796242
2192,"Nashville-Davidson-Murfreesboro-Franklin, TN",2015,114730781
2576,"Nashville-Davidson-Murfreesboro-Franklin, TN",2016,120319374
2960,"Nashville-Davidson-Murfreesboro-Franklin, TN",2017,125869192
3344,"Nashville-Davidson-Murfreesboro-Franklin, TN",2018,132575686
3728,"Nashville-Davidson-Murfreesboro-Franklin, TN",2019,138558743
4112,"Nashville-Davidson-Murfreesboro-Franklin, TN",2020,144703616
4496,"Nashville-Davidson-Murfreesboro-Franklin, TN",2021,150845138
4880,"Nashville-Davidson-Murfreesboro-Franklin, TN",2022,156983309
5264,"Nashville-Davidson-Murfreesboro-Franklin, TN",2023,163118132
5648,"Nashville-Davidson-Murfreesboro-Franklin, TN",2024,169249609
373,"New Bern, NC",2010,4889120
757,"New Bern, NC",2011,4890345
1141,"New Bern, NC",2012,4929373
1525,"New Bern, NC",2013,5231390
1909,"New Bern, NC",2014,5497071
2293,"New Bern, NC",2015,5599984
2677,"New Bern, NC",2016,5286321
3061,"New Bern, NC",2017,5337574
3445,"New Bern, NC",2018,5525543
3829,"New Bern, NC",2019,5875112
4213,"New Bern, NC",2020,5979128
4597,"New Bern, NC",2021,6082894
4981,"New Bern, NC",2022,6186408
5365,"New Bern, NC",2023,6289673
5749,"New Bern, NC",2024,6392687
225,"New Haven-Milford, CT",2010,45429000
609,"New Haven-Milford, CT",2011,45564454
993,"New Haven-Milford, CT",2012,45430748
1377,"New Haven-Milford, CT",2013,46518674
1761,"New Haven-Milford, CT",2014,46955517
2145,"New Haven-Milford, CT",2015,48546169
2529,"New Haven-Milford, CT",2016,49971085
2913,"New Haven-Milford, CT",2017,51103971
3297,"New Haven-Milford, CT",2018,53258214
3681,"New Haven-Milford, CT",2019,55285964
4065,"New Haven-Milford, CT",2020,56373909
4449,"New Haven-Milford, CT",2021,57461807
4833,"New Haven-Milford, CT",2022,58549657
5217,"New Haven-Milford, CT",2023,59637459
5601,"New Haven-Milford, CT",2024,60725213
17,"New Orleans-Metairie, LA",2010,81294462
401,"New Orleans-Metairie, LA",2011,68819591
785,"New Orleans-Metairie, LA",2012,71495323
1169,"New Orleans-Metairie, LA",2013,68984403
1553,"New Orleans-Metairie, LA",2014,70791972
1937,"New Orleans-Metairie, LA",2015,70955341
2321,"New Orleans-Metairie, LA",2016,70358726
2705,"New Orleans-Metairie, LA",2017,76711616
3089,"New Orleans-Metairie, LA",2018,81789215
3473,"New Orleans-Metairie, LA",2019,83557049
3857,"New Orleans-Metairie, LA",2020,83401616
4241,"New Orleans-Metairie, LA",2021,83449555
4625,"New Orleans-Metairie, LA",2022,83434769
5009,"New Orleans-Metairie, LA",2023,83439329
5393,"New Orleans-Metairie, LA",2024,83437923
248,"New York-Newark-Jersey City, NY-NJ-PA",2010,1284183559
632,"New York-Newark-Jersey City, NY-NJ-PA",2011,1309603152
1016,"New York-Newark-Jersey City, NY-NJ-PA",2012,1401401443
1400,"New York-Newark-Jersey City, NY-NJ-PA",2013,1447038040
1784,"New York-Newark-Jersey City, NY-NJ-PA",2014,1509213361
2168,"New York-Newark-Jersey City, NY-NJ-PA",2015,1576387303
2552,"New York-Newark-Jersey City, NY-NJ-PA",2016,1640015703
2936,"New York-Newark-Jersey City, NY-NJ-PA",2017,1699894281
3320,"New York-Newark-Jersey City, NY-NJ-PA",2018,1799148324
3704,"New York-Newark-Jersey City, NY-NJ-PA",2019,1861147410
4088,"New York-Newark-Jersey City, NY-NJ-PA",2020,1924899953
4472,"New York-Newark-Jersey City, NY-NJ-PA",2021,1988643283
4856,"New York-Newark-Jersey City, NY-NJ-PA",2022,2052377401
5240,"New York-Newark-Jersey City, NY-NJ-PA",2023,2116102307
5624,"New York-Newark-Jersey City, NY-NJ-PA",2024,-2147483648
78,"Niles, MI",2010,6197419
462,"Niles, MI",2011,6308655
846,"Niles, MI",2012,6361561
1230,"Niles, MI",2013,6590822
1614,"Niles, MI",2014,6829802
1998,"Niles, MI",2015,7095660
2382,"Niles, MI",2016,7432708
2766,"Niles, MI",2017,7905609
3150,"Niles, MI",2018,7992334
3534,"Niles, MI",2019,8088750
3918,"Niles, MI",2020,8295874
4302,"Niles, MI",2021,8502735
4686,"Niles, MI",2022,8709334
5070,"Niles, MI",2023,8915671
5454,"Niles, MI",2024,9121747
314,"North Port-Sarasota-Bradenton, FL",2010,23201735
698,"North Port-Sarasota-Bradenton, FL",2011,23552117
1082,"North Port-Sarasota-Bradenton, FL",2012,23827062
1466,"North Port-Sarasota-Bradenton, FL",2013,25004005
1850,"North Port-Sarasota-Bradenton, FL",2014,26729322
2234,"North Port-Sarasota-Bradenton, FL",2015,29218886
2618,"North Port-Sarasota-Bradenton, FL",2016,30638151
3002,"North Port-Sarasota-Bradenton, FL",2017,32095782
3386,"North Port-Sarasota-Bradenton, FL",2018,34480211
3770,"North Port-Sarasota-Bradenton, FL",2019,36550990
4154,"North Port-Sarasota-Bradenton, FL",2020,38025534
4538,"North Port-Sarasota-Bradenton, FL",2021,39499978
4922,"North Port-Sarasota-Bradenton, FL",2022,40974323
5306,"North Port-Sarasota-Bradenton, FL",2023,42448568
5690,"North Port-Sarasota-Bradenton, FL",2024,43922712
315,"Norwich-New London, CT",2010,16555495
699,"Norwich-New London, CT",2011,16612041
1083,"Norwich-New London, CT",2012,16724747
1467,"Norwich-New London, CT",2013,17518425
1851,"Norwich-New London, CT",2014,16911898
2235,"Norwich-New London, CT",2015,17758471
2619,"Norwich-New London, CT",2016,17914167
3003,"Norwich-New London, CT",2017,19047444
3387,"Norwich-New London, CT",2018,19376129
3771,"Norwich-New London, CT",2019,19956591
4155,"Norwich-New London, CT",2020,20318843
4539,"Norwich-New London, CT",2021,20680323
4923,"Norwich-New London, CT",2022,21041031
5307,"Norwich-New London, CT",2023,21400968
5691,"Norwich-New London, CT",2024,21760137
38,"Ocala, FL",2010,7795021
422,"Ocala, FL",2011,7705300
806,"Ocala, FL",2012,7794834
1190,"Ocala, FL",2013,8015153
1574,"Ocala, FL",2014,8258934
1958,"Ocala, FL",2015,8691572
2342,"Ocala, FL",2016,9361059
2726,"Ocala, FL",2017,9567422
3110,"Ocala, FL",2018,10077510
3494,"Ocala, FL",2019,10747608
3878,"Ocala, FL",2020,11071551
4262,"Ocala, FL",2021,11395475
4646,"Ocala, FL",2022,11719381
5030,"Ocala, FL",2023,12043269
5414,"Ocala, FL",2024,12367138
226,"Ocean City, NJ",2010,4707332
610,"Ocean City, NJ",2011,4745651
994,"Ocean City, NJ",2012,4832108
1378,"Ocean City, NJ",2013,4948449
1762,"Ocean City, NJ",2014,5107884
2146,"Ocean City, NJ",2015,5236024
2530,"Ocean City, NJ",2016,5321886
2914,"Ocean City, NJ",2017,5373219
3298,"Ocean City, NJ",2018,5432880
3682,"Ocean City, NJ",2019,5959758
4066,"Ocean City, NJ",2020,6095822
4450,"Ocean City, NJ",2021,6231808
4834,"Ocean City, NJ",2022,6367716
5218,"Ocean City, NJ",2023,6503545
5602,"Ocean City, NJ",2024,6639296
164,"Odessa, TX",2010,9089958
548,"Odessa, TX",2011,11201362
932,"Odessa, TX",2012,12860156
1316,"Odessa, TX",2013,13501869
1700,"Odessa, TX",2014,13691006
2084,"Odessa, TX",2015,10456092
2468,"Odessa, TX",2016,8980937
2852,"Odessa, TX",2017,10258180
3236,"Odessa, TX",2018,12389704
3620,"Odessa, TX",2019,12705336
4004,"Odessa, TX",2020,12773695
4388,"Odessa, TX",2021,12790314
4772,"Odessa, TX",2022,12794354
5156,"Odessa, TX",2023,12795336
5540,"Odessa, TX",2024,12795575
349,"Ogden-Clearfield, UT",2010,20188659
733,"Ogden-Clearfield, UT",2011,20862997
1117,"Ogden-Clearfield, UT",2012,21006614
1501,"Ogden-Clearfield, UT",2013,22095223
1885,"Ogden-Clearfield, UT",2014,22747139
2269,"Ogden-Clearfield, UT",2015,23876781
2653,"Ogden-Clearfield, UT",2016,25227607
3037,"Ogden-Clearfield, UT",2017,27342010
3421,"Ogden-Clearfield, UT",2018,29018369
3805,"Ogden-Clearfield, UT",2019,30652639
4189,"Ogden-Clearfield, UT",2020,31807828
4573,"Ogden-Clearfield, UT",2021,32962962
4957,"Ogden-Clearfield, UT",2022,34118042
5341,"Ogden-Clearfield, UT",2023,35273067
5725,"Ogden-Clearfield, UT",2024,36428037
103,"Oklahoma City, OK",2010,58787464
487,"Oklahoma City, OK",2011,63097795
871,"Oklahoma City, OK",2012,66628928
1255,"Oklahoma City, OK",2013,71277891
