,MSA,year,value
3307,"Monroe, LA",2018,38340
3691,"Monroe, LA",2019,38560
4075,"Monroe, LA",2020,38968
4459,"Monroe, LA",2021,39377
4843,"Monroe, LA",2022,39787
5227,"Monroe, LA",2023,40196
5611,"Monroe, LA",2024,40606
236,"Monroe, MI",2010,39790
620,"Monroe, MI",2011,39590
1004,"Monroe, MI",2012,41860
1388,"Monroe, MI",2013,41360
1772,"Monroe, MI",2014,41900
2156,"Monroe, MI",2015,42250
2540,"Monroe, MI",2016,42310
2924,"Monroe, MI",2017,43900
3308,"Monroe, MI",2018,44810
3692,"Monroe, MI",2019,46640
4076,"Monroe, MI",2020,46821
4460,"Monroe, MI",2021,47222
4844,"Monroe, MI",2022,47225
5228,"Monroe, MI",2023,47316
5612,"Monroe, MI",2024,47308
237,"Montgomery, AL",2010,38330
621,"Montgomery, AL",2011,39020
1005,"Montgomery, AL",2012,39460
1389,"Montgomery, AL",2013,39600
1773,"Montgomery, AL",2014,39790
2157,"Montgomery, AL",2015,40520
2541,"Montgomery, AL",2016,40660
2925,"Montgomery, AL",2017,41460
3309,"Montgomery, AL",2018,42510
3693,"Montgomery, AL",2019,43510
4077,"Montgomery, AL",2020,44081
4461,"Montgomery, AL",2021,44627
4845,"Montgomery, AL",2022,45173
5229,"Montgomery, AL",2023,45718
5613,"Montgomery, AL",2024,46264
238,"Morgantown, WV",2010,36970
622,"Morgantown, WV",2011,38610
1006,"Morgantown, WV",2012,39970
1390,"Morgantown, WV",2013,40670
1774,"Morgantown, WV",2014,40160
2158,"Morgantown, WV",2015,42580
2542,"Morgantown, WV",2016,43550
2926,"Morgantown, WV",2017,47040
3310,"Morgantown, WV",2018,46470
3694,"Morgantown, WV",2019,48230
4078,"Morgantown, WV",2020,49417
4462,"Morgantown, WV",2021,50597
4846,"Morgantown, WV",2022,51771
5230,"Morgantown, WV",2023,52941
5614,"Morgantown, WV",2024,54107
239,"Morristown, TN",2010,32750
623,"Morristown, TN",2011,32910
1007,"Morristown, TN",2012,33690
1391,"Morristown, TN",2013,33590
1775,"Morristown, TN",2014,34760
2159,"Morristown, TN",2015,35080
2543,"Morristown, TN",2016,36010
2927,"Morristown, TN",2017,36570
3311,"Morristown, TN",2018,37620
3695,"Morristown, TN",2019,37890
4079,"Morristown, TN",2020,38627
4463,"Morristown, TN",2021,39223
4847,"Morristown, TN",2022,39861
5231,"Morristown, TN",2023,40487
5615,"Morristown, TN",2024,41116
240,"Mount Vernon-Anacortes, WA",2010,41870
624,"Mount Vernon-Anacortes, WA",2011,42830
1008,"Mount Vernon-Anacortes, WA",2012,43230
1392,"Mount Vernon-Anacortes, WA",2013,44610
1776,"Mount Vernon-Anacortes, WA",2014,45390
2160,"Mount Vernon-Anacortes, WA",2015,46820
2544,"Mount Vernon-Anacortes, WA",2016,47480
2928,"Mount Vernon-Anacortes, WA",2017,48490
3312,"Mount Vernon-Anacortes, WA",2018,50030
3696,"Mount Vernon-Anacortes, WA",2019,53250
4080,"Mount Vernon-Anacortes, WA",2020,54475
4464,"Mount Vernon-Anacortes, WA",2021,55740
4848,"Mount Vernon-Anacortes, WA",2022,57004
5232,"Mount Vernon-Anacortes, WA",2023,58268
5616,"Mount Vernon-Anacortes, WA",2024,59532
241,"Muncie, IN",2010,37570
625,"Muncie, IN",2011,38440
1009,"Muncie, IN",2012,38080
1393,"Muncie, IN",2013,38660
1777,"Muncie, IN",2014,38890
2161,"Muncie, IN",2015,39950
2545,"Muncie, IN",2016,40230
2929,"Muncie, IN",2017,41040
3313,"Muncie, IN",2018,44050
3697,"Muncie, IN",2019,44890
4081,"Muncie, IN",2020,44864
4465,"Muncie, IN",2021,44886
4849,"Muncie, IN",2022,44873
5233,"Muncie, IN",2023,44881
5617,"Muncie, IN",2024,44876
242,"Muskegon, MI",2010,37490
626,"Muskegon, MI",2011,37780
1010,"Muskegon, MI",2012,38460
1394,"Muskegon, MI",2013,38570
1778,"Muskegon, MI",2014,39120
2162,"Muskegon, MI",2015,40280
2546,"Muskegon, MI",2016,41250
2930,"Muskegon, MI",2017,41940
3314,"Muskegon, MI",2018,42980
3698,"Muskegon, MI",2019,44430
4082,"Muskegon, MI",2020,45181
4466,"Muskegon, MI",2021,45987
4850,"Muskegon, MI",2022,46788
5234,"Muskegon, MI",2023,47590
5618,"Muskegon, MI",2024,48392
243,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,30870
627,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,31360
1011,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,31720
1395,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,31850
1779,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,32820
2163,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,34310
2547,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2016,35650
2931,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2017,35890
3315,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2018,36950
3699,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2019,37740
4083,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2020,38487
4467,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2021,39235
4851,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2022,39983
5235,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2023,40732
5619,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2024,41480
244,"Napa, CA",2010,49620
628,"Napa, CA",2011,49020
1012,"Napa, CA",2012,48300
1396,"Napa, CA",2013,47760
1780,"Napa, CA",2014,48050
2164,"Napa, CA",2015,49910
2548,"Napa, CA",2016,53290
2932,"Napa, CA",2017,54030
3316,"Napa, CA",2018,55300
3700,"Napa, CA",2019,56430
4084,"Napa, CA",2020,57263
4468,"Napa, CA",2021,58107
4852,"Napa, CA",2022,58951
5236,"Napa, CA",2023,59795
5620,"Napa, CA",2024,60638
245,"Naples-Marco Island, FL",2010,39830
629,"Naples-Marco Island, FL",2011,40150
1013,"Naples-Marco Island, FL",2012,39780
1397,"Naples-Marco Island, FL",2013,40520
1781,"Naples-Marco Island, FL",2014,41480
2165,"Naples-Marco Island, FL",2015,42280
2549,"Naples-Marco Island, FL",2016,43860
2933,"Naples-Marco Island, FL",2017,45120
3317,"Naples-Marco Island, FL",2018,46290
3701,"Naples-Marco Island, FL",2019,47980
4085,"Naples-Marco Island, FL",2020,48889
4469,"Naples-Marco Island, FL",2021,49833
4853,"Naples-Marco Island, FL",2022,50775
5237,"Naples-Marco Island, FL",2023,51717
5621,"Naples-Marco Island, FL",2024,52659
246,"Nashville-Davidson-Murfreesboro-Franklin, TN",2010,40710
630,"Nashville-Davidson-Murfreesboro-Franklin, TN",2011,41620
1014,"Nashville-Davidson-Murfreesboro-Franklin, TN",2012,41810
1398,"Nashville-Davidson-Murfreesboro-Franklin, TN",2013,42920
1782,"Nashville-Davidson-Murfreesboro-Franklin, TN",2014,43950
2166,"Nashville-Davidson-Murfreesboro-Franklin, TN",2015,44700
2550,"Nashville-Davidson-Murfreesboro-Franklin, TN",2016,45780
2934,"Nashville-Davidson-Murfreesboro-Franklin, TN",2017,47110
3318,"Nashville-Davidson-Murfreesboro-Franklin, TN",2018,48370
3702,"Nashville-Davidson-Murfreesboro-Franklin, TN",2019,49890
4086,"Nashville-Davidson-Murfreesboro-Franklin, TN",2020,49987
4470,"Nashville-Davidson-Murfreesboro-Franklin, TN",2021,49993
4854,"Nashville-Davidson-Murfreesboro-Franklin, TN",2022,49993
5238,"Nashville-Davidson-Murfreesboro-Franklin, TN",2023,49993
5622,"Nashville-Davidson-Murfreesboro-Franklin, TN",2024,49993
247,"New Bern, NC",2010,38340
631,"New Bern, NC",2011,39080
1015,"New Bern, NC",2012,39270
1399,"New Bern, NC",2013,40430
1783,"New Bern, NC",2014,40320
2167,"New Bern, NC",2015,41910
2551,"New Bern, NC",2016,42050
2935,"New Bern, NC",2017,42550
3319,"New Bern, NC",2018,43550
3703,"New Bern, NC",2019,44770
4087,"New Bern, NC",2020,45479
4471,"New Bern, NC",2021,46197
4855,"New Bern, NC",2022,46915
5239,"New Bern, NC",2023,47633
5623,"New Bern, NC",2024,48351
248,"New Haven-Milford, CT",2010,50680
632,"New Haven-Milford, CT",2011,50910
1016,"New Haven-Milford, CT",2012,51830
1400,"New Haven-Milford, CT",2013,51890
1784,"New Haven-Milford, CT",2014,53350
2168,"New Haven-Milford, CT",2015,53680
2552,"New Haven-Milford, CT",2016,55480
2936,"New Haven-Milford, CT",2017,55450
3320,"New Haven-Milford, CT",2018,57920
3704,"New Haven-Milford, CT",2019,58330
4088,"New Haven-Milford, CT",2020,59116
4472,"New Haven-Milford, CT",2021,59890
4856,"New Haven-Milford, CT",2022,60665
5240,"New Haven-Milford, CT",2023,61440
5624,"New Haven-Milford, CT",2024,62216
249,"New Orleans-Metairie, LA",2010,41010
633,"New Orleans-Metairie, LA",2011,42100
1017,"New Orleans-Metairie, LA",2012,42440
1401,"New Orleans-Metairie, LA",2013,42470
1785,"New Orleans-Metairie, LA",2014,43070
2169,"New Orleans-Metairie, LA",2015,43360
2553,"New Orleans-Metairie, LA",2016,43410
2937,"New Orleans-Metairie, LA",2017,43310
3321,"New Orleans-Metairie, LA",2018,44860
3705,"New Orleans-Metairie, LA",2019,46700
4089,"New Orleans-Metairie, LA",2020,47284
4473,"New Orleans-Metairie, LA",2021,47812
4857,"New Orleans-Metairie, LA",2022,48338
5241,"New Orleans-Metairie, LA",2023,48863
5625,"New Orleans-Metairie, LA",2024,49388
250,"New York-Newark-Jersey City, NY-NJ-PA",2010,57170
634,"New York-Newark-Jersey City, NY-NJ-PA",2011,58500
1018,"New York-Newark-Jersey City, NY-NJ-PA",2012,59550
1402,"New York-Newark-Jersey City, NY-NJ-PA",2013,60610
1786,"New York-Newark-Jersey City, NY-NJ-PA",2014,61640
2170,"New York-Newark-Jersey City, NY-NJ-PA",2015,61300
2554,"New York-Newark-Jersey City, NY-NJ-PA",2016,63320
2938,"New York-Newark-Jersey City, NY-NJ-PA",2017,64400
3322,"New York-Newark-Jersey City, NY-NJ-PA",2018,64550
3706,"New York-Newark-Jersey City, NY-NJ-PA",2019,66790
4090,"New York-Newark-Jersey City, NY-NJ-PA",2020,67839
4474,"New York-Newark-Jersey City, NY-NJ-PA",2021,68877
4858,"New York-Newark-Jersey City, NY-NJ-PA",2022,69915
5242,"New York-Newark-Jersey City, NY-NJ-PA",2023,70953
5626,"New York-Newark-Jersey City, NY-NJ-PA",2024,71991
251,"Niles, MI",2010,39280
635,"Niles, MI",2011,40200
1019,"Niles, MI",2012,39940
1403,"Niles, MI",2013,40560
1787,"Niles, MI",2014,40510
2171,"Niles, MI",2015,42690
2555,"Niles, MI",2016,44160
2939,"Niles, MI",2017,44700
3323,"Niles, MI",2018,43230
3707,"Niles, MI",2019,45430
4091,"Niles, MI",2020,45107
4475,"Niles, MI",2021,45418
4859,"Niles, MI",2022,45131
5243,"Niles, MI",2023,45396
5627,"Niles, MI",2024,45151
252,"North Port-Sarasota-Bradenton, FL",2010,38720
636,"North Port-Sarasota-Bradenton, FL",2011,39940
1020,"North Port-Sarasota-Bradenton, FL",2012,39800
1404,"North Port-Sarasota-Bradenton, FL",2013,39720
1788,"North Port-Sarasota-Bradenton, FL",2014,39960
2172,"North Port-Sarasota-Bradenton, FL",2015,40600
2556,"North Port-Sarasota-Bradenton, FL",2016,41870
2940,"North Port-Sarasota-Bradenton, FL",2017,42680
3324,"North Port-Sarasota-Bradenton, FL",2018,44230
3708,"North Port-Sarasota-Bradenton, FL",2019,46040
4092,"North Port-Sarasota-Bradenton, FL",2020,46866
4476,"North Port-Sarasota-Bradenton, FL",2021,47614
4860,"North Port-Sarasota-Bradenton, FL",2022,48355
5244,"North Port-Sarasota-Bradenton, FL",2023,49096
5628,"North Port-Sarasota-Bradenton, FL",2024,49837
253,"Norwich-New London, CT",2010,44330
637,"Norwich-New London, CT",2011,45250
1021,"Norwich-New London, CT",2012,45650
1405,"Norwich-New London, CT",2013,46840
1789,"Norwich-New London, CT",2014,48460
2173,"Norwich-New London, CT",2015,50730
2557,"Norwich-New London, CT",2016,51150
2941,"Norwich-New London, CT",2017,52150
3325,"Norwich-New London, CT",2018,55120
3709,"Norwich-New London, CT",2019,55020
4093,"Norwich-New London, CT",2020,56252
4477,"Norwich-New London, CT",2021,57456
4861,"Norwich-New London, CT",2022,58658
5245,"Norwich-New London, CT",2023,59857
5629,"Norwich-New London, CT",2024,61053
254,"Ocala, FL",2010,35640
638,"Ocala, FL",2011,36520
1022,"Ocala, FL",2012,36090
1406,"Ocala, FL",2013,36350
1790,"Ocala, FL",2014,36150
2174,"Ocala, FL",2015,37520
2558,"Ocala, FL",2016,38150
2942,"Ocala, FL",2017,38150
3326,"Ocala, FL",2018,38690
3710,"Ocala, FL",2019,39640
4094,"Ocala, FL",2020,40041
4478,"Ocala, FL",2021,40418
4862,"Ocala, FL",2022,40794
5246,"Ocala, FL",2023,41169
5630,"Ocala, FL",2024,41545
255,"Ocean City, NJ",2010,38780
639,"Ocean City, NJ",2011,39200
1023,"Ocean City, NJ",2012,39730
1407,"Ocean City, NJ",2013,40210
1791,"Ocean City, NJ",2014,40130
2175,"Ocean City, NJ",2015,40990
2559,"Ocean City, NJ",2016,42170
2943,"Ocean City, NJ",2017,42670
3327,"Ocean City, NJ",2018,43850
3711,"Ocean City, NJ",2019,44510
4095,"Ocean City, NJ",2020,45156
4479,"Ocean City, NJ",2021,45802
4863,"Ocean City, NJ",2022,46449
5247,"Ocean City, NJ",2023,47096
5631,"Ocean City, NJ",2024,47742
256,"Odessa, TX",2010,39340
640,"Odessa, TX",2011,40540
1024,"Odessa, TX",2012,41930
1408,"Odessa, TX",2013,43280
1792,"Odessa, TX",2014,46000
2176,"Odessa, TX",2015,47800
2560,"Odessa, TX",2016,47160
2944,"Odessa, TX",2017,46720
3328,"Odessa, TX",2018,46860
3712,"Odessa, TX",2019,49010
4096,"Odessa, TX",2020,49530
4480,"Odessa, TX",2021,50018
4864,"Odessa, TX",2022,50445
5248,"Odessa, TX",2023,50821
5632,"Odessa, TX",2024,51151
257,"Ogden-Clearfield, UT",2010,38270
641,"Ogden-Clearfield, UT",2011,38770
1025,"Ogden-Clearfield, UT",2012,39600
1409,"Ogden-Clearfield, UT",2013,40090
1793,"Ogden-Clearfield, UT",2014,41210
2177,"Ogden-Clearfield, UT",2015,41620
2561,"Ogden-Clearfield, UT",2016,43260
2945,"Ogden-Clearfield, UT",2017,44540
3329,"Ogden-Clearfield, UT",2018,46090
3713,"Ogden-Clearfield, UT",2019,46470
4097,"Ogden-Clearfield, UT",2020,46852
4481,"Ogden-Clearfield, UT",2021,46535
4865,"Ogden-Clearfield, UT",2022,46854
5249,"Ogden-Clearfield, UT",2023,46539
5633,"Ogden-Clearfield, UT",2024,46850
258,"Oklahoma City, OK",2010,39170
642,"Oklahoma City, OK",2011,40380
1026,"Oklahoma City, OK",2012,41550
1410,"Oklahoma City, OK",2013,42570
1794,"Oklahoma City, OK",2014,43270
2178,"Oklahoma City, OK",2015,44280
2562,"Oklahoma City, OK",2016,45280
2946,"Oklahoma City, OK",2017,46070
3330,"Oklahoma City, OK",2018,47120
3714,"Oklahoma City, OK",2019,48380
4098,"Oklahoma City, OK",2020,49431
4482,"Oklahoma City, OK",2021,50440
4866,"Oklahoma City, OK",2022,51440
5250,"Oklahoma City, OK",2023,52438
5634,"Oklahoma City, OK",2024,53436
259,"Olympia-Lacey-Tumwater, WA",2010,46150
643,"Olympia-Lacey-Tumwater, WA",2011,46640
1027,"Olympia-Lacey-Tumwater, WA",2012,46530
1411,"Olympia-Lacey-Tumwater, WA",2013,46700
1795,"Olympia-Lacey-Tumwater, WA",2014,47550
2179,"Olympia-Lacey-Tumwater, WA",2015,48700
2563,"Olympia-Lacey-Tumwater, WA",2016,49750
2947,"Olympia-Lacey-Tumwater, WA",2017,51930
3331,"Olympia-Lacey-Tumwater, WA",2018,54050
3715,"Olympia-Lacey-Tumwater, WA",2019,56490
4099,"Olympia-Lacey-Tumwater, WA",2020,57641
4483,"Olympia-Lacey-Tumwater, WA",2021,58822
4867,"Olympia-Lacey-Tumwater, WA",2022,60002
5251,"Olympia-Lacey-Tumwater, WA",2023,61182
5635,"Olympia-Lacey-Tumwater, WA",2024,62362
260,"Omaha-Council Bluffs, NE-IA",2010,41110
644,"Omaha-Council Bluffs, NE-IA",2011,42010
1028,"Omaha-Council Bluffs, NE-IA",2012,42220
1412,"Omaha-Council Bluffs, NE-IA",2013,42700
1796,"Omaha-Council Bluffs, NE-IA",2014,43330
2180,"Omaha-Council Bluffs, NE-IA",2015,44920
2564,"Omaha-Council Bluffs, NE-IA",2016,46490
2948,"Omaha-Council Bluffs, NE-IA",2017,47660
3332,"Omaha-Council Bluffs, NE-IA",2018,48690
3716,"Omaha-Council Bluffs, NE-IA",2019,50550
4100,"Omaha-Council Bluffs, NE-IA",2020,51588
4484,"Omaha-Council Bluffs, NE-IA",2021,52628
4868,"Omaha-Council Bluffs, NE-IA",2022,53669
5252,"Omaha-Council Bluffs, NE-IA",2023,54709
5636,"Omaha-Council Bluffs, NE-IA",2024,55749
261,"Orlando-Kissimmee-Sanford, FL",2010,38910
645,"Orlando-Kissimmee-Sanford, FL",2011,39310
1029,"Orlando-Kissimmee-Sanford, FL",2012,39430
1413,"Orlando-Kissimmee-Sanford, FL",2013,39400
1797,"Orlando-Kissimmee-Sanford, FL",2014,40200
2181,"Orlando-Kissimmee-Sanford, FL",2015,41460
2565,"Orlando-Kissimmee-Sanford, FL",2016,43060
2949,"Orlando-Kissimmee-Sanford, FL",2017,44410
3333,"Orlando-Kissimmee-Sanford, FL",2018,44930
3717,"Orlando-Kissimmee-Sanford, FL",2019,46140
4101,"Orlando-Kissimmee-Sanford, FL",2020,46944
4485,"Orlando-Kissimmee-Sanford, FL",2021,47760
4869,"Orlando-Kissimmee-Sanford, FL",2022,48575
5253,"Orlando-Kissimmee-Sanford, FL",2023,49390
5637,"Orlando-Kissimmee-Sanford, FL",2024,50205
262,"Oshkosh-Neenah, WI",2010,40430
646,"Oshkosh-Neenah, WI",2011,40790
1030,"Oshkosh-Neenah, WI",2012,41430
1414,"Oshkosh-Neenah, WI",2013,40850
1798,"Oshkosh-Neenah, WI",2014,41560
2182,"Oshkosh-Neenah, WI",2015,43110
2566,"Oshkosh-Neenah, WI",2016,44870
2950,"Oshkosh-Neenah, WI",2017,45550
3334,"Oshkosh-Neenah, WI",2018,46380
3718,"Oshkosh-Neenah, WI",2019,48410
4102,"Oshkosh-Neenah, WI",2020,49245
4486,"Oshkosh-Neenah, WI",2021,50114
4870,"Oshkosh-Neenah, WI",2022,50978
5254,"Oshkosh-Neenah, WI",2023,51836
5638,"Oshkosh-Neenah, WI",2024,52689
263,"Owensboro, KY",2010,35160
647,"Owensboro, KY",2011,35180
1031,"Owensboro, KY",2012,35730
1415,"Owensboro, KY",2013,36490
1799,"Owensboro, KY",2014,36850
2183,"Owensboro, KY",2015,37490
2567,"Owensboro, KY",2016,38200
2951,"Owensboro, KY",2017,39460
3335,"Owensboro, KY",2018,41770
3719,"Owensboro, KY",2019,42030
4103,"Owensboro, KY",2020,42892
4487,"Owensboro, KY",2021,43722
4871,"Owensboro, KY",2022,44553
5255,"Owensboro, KY",2023,45384
5639,"Owensboro, KY",2024,46214
264,"Oxnard-Thousand Oaks-Ventura, CA",2010,47890
648,"Oxnard-Thousand Oaks-Ventura, CA",2011,48620
1032,"Oxnard-Thousand Oaks-Ventura, CA",2012,48770
1416,"Oxnard-Thousand Oaks-Ventura, CA",2013,49120
1800,"Oxnard-Thousand Oaks-Ventura, CA",2014,50260
2184,"Oxnard-Thousand Oaks-Ventura, CA",2015,51070
2568,"Oxnard-Thousand Oaks-Ventura, CA",2016,52330
2952,"Oxnard-Thousand Oaks-Ventura, CA",2017,53030
3336,"Oxnard-Thousand Oaks-Ventura, CA",2018,54400
3720,"Oxnard-Thousand Oaks-Ventura, CA",2019,55810
4104,"Oxnard-Thousand Oaks-Ventura, CA",2020,56678
4488,"Oxnard-Thousand Oaks-Ventura, CA",2021,57550
4872,"Oxnard-Thousand Oaks-Ventura, CA",2022,58423
5256,"Oxnard-Thousand Oaks-Ventura, CA",2023,59295
5640,"Oxnard-Thousand Oaks-Ventura, CA",2024,60168
265,"Palm Bay-Melbourne-Titusville, FL",2010,42990
649,"Palm Bay-Melbourne-Titusville, FL",2011,43570
1033,"Palm Bay-Melbourne-Titusville, FL",2012,43570
1417,"Palm Bay-Melbourne-Titusville, FL",2013,43740
1801,"Palm Bay-Melbourne-Titusville, FL",2014,44040
2185,"Palm Bay-Melbourne-Titusville, FL",2015,45470
2569,"Palm Bay-Melbourne-Titusville, FL",2016,46520
2953,"Palm Bay-Melbourne-Titusville, FL",2017,48240
3337,"Palm Bay-Melbourne-Titusville, FL",2018,48940
3721,"Palm Bay-Melbourne-Titusville, FL",2019,51180
4105,"Palm Bay-Melbourne-Titusville, FL",2020,52060
4489,"Palm Bay-Melbourne-Titusville, FL",2021,52972
4873,"Palm Bay-Melbourne-Titusville, FL",2022,53883
5257,"Palm Bay-Melbourne-Titusville, FL",2023,54794
5641,"Palm Bay-Melbourne-Titusville, FL",2024,55705
266,"Panama City, FL",2010,35650
650,"Panama City, FL",2011,36060
1034,"Panama City, FL",2012,36530
1418,"Panama City, FL",2013,37030
1802,"Panama City, FL",2014,37130
2186,"Panama City, FL",2015,37770
2570,"Panama City, FL",2016,38510
2954,"Panama City, FL",2017,39460
3338,"Panama City, FL",2018,40280
3722,"Panama City, FL",2019,43780
4106,"Panama City, FL",2020,44596
4490,"Panama City, FL",2021,45500
4874,"Panama City, FL",2022,46401
5258,"Panama City, FL",2023,47302
5642,"Panama City, FL",2024,48203
267,"Parkersburg-Vienna, WV",2010,35830
651,"Parkersburg-Vienna, WV",2011,36290
1035,"Parkersburg-Vienna, WV",2012,36980
1419,"Parkersburg-Vienna, WV",2013,37720
1803,"Parkersburg-Vienna, WV",2014,37330
2187,"Parkersburg-Vienna, WV",2015,37460
2571,"Parkersburg-Vienna, WV",2016,38670
2955,"Parkersburg-Vienna, WV",2017,39850
3339,"Parkersburg-Vienna, WV",2018,40750
3723,"Parkersburg-Vienna, WV",2019,42150
4107,"Parkersburg-Vienna, WV",2020,42844
4491,"Parkersburg-Vienna, WV",2021,43549
4875,"Parkersburg-Vienna, WV",2022,44255
5259,"Parkersburg-Vienna, WV",2023,44960
5643,"Parkersburg-Vienna, WV",2024,45665
268,"Pensacola-Ferry Pass-Brent, FL",2010,36850
652,"Pensacola-Ferry Pass-Brent, FL",2011,37320
1036,"Pensacola-Ferry Pass-Brent, FL",2012,37560
1420,"Pensacola-Ferry Pass-Brent, FL",2013,38100
1804,"Pensacola-Ferry Pass-Brent, FL",2014,38490
2188,"Pensacola-Ferry Pass-Brent, FL",2015,39100
2572,"Pensacola-Ferry Pass-Brent, FL",2016,40220
2956,"Pensacola-Ferry Pass-Brent, FL",2017,41200
3340,"Pensacola-Ferry Pass-Brent, FL",2018,42490
3724,"Pensacola-Ferry Pass-Brent, FL",2019,43920
4108,"Pensacola-Ferry Pass-Brent, FL",2020,44696
4492,"Pensacola-Ferry Pass-Brent, FL",2021,45488
4876,"Pensacola-Ferry Pass-Brent, FL",2022,46280
5260,"Pensacola-Ferry Pass-Brent, FL",2023,47071
5644,"Pensacola-Ferry Pass-Brent, FL",2024,47863
269,"Peoria, IL",2010,40680
653,"Peoria, IL",2011,41350
1037,"Peoria, IL",2012,44370
1421,"Peoria, IL",2013,47400
1805,"Peoria, IL",2014,47970
2189,"Peoria, IL",2015,49640
2573,"Peoria, IL",2016,50360
2957,"Peoria, IL",2017,50750
3341,"Peoria, IL",2018,51510
3725,"Peoria, IL",2019,52790
4109,"Peoria, IL",2020,53185
4493,"Peoria, IL",2021,53662
4877,"Peoria, IL",2022,54009
5261,"Peoria, IL",2023,54299
5645,"Peoria, IL",2024,54531
270,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,49280
654,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2011,50350
1038,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2012,50710
1422,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,51780
1806,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2014,52150
2190,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,52550
2574,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,53590
2958,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017,55520
3342,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2018,56170
3726,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019,57580
4110,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020,58478
4494,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021,59370
4878,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,60262
5262,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,61154
5646,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2024,62046
271,"Phoenix-Mesa-Chandler, AZ",2010,43450
