,MSA,year,value
3298,"Miami-Fort Lauderdale-Pompano Beach, FL",2018,3041110
3682,"Miami-Fort Lauderdale-Pompano Beach, FL",2019,3101765
4066,"Miami-Fort Lauderdale-Pompano Beach, FL",2020,3158452
4450,"Miami-Fort Lauderdale-Pompano Beach, FL",2021,3214933
4834,"Miami-Fort Lauderdale-Pompano Beach, FL",2022,3271278
5218,"Miami-Fort Lauderdale-Pompano Beach, FL",2023,3327489
5602,"Miami-Fort Lauderdale-Pompano Beach, FL",2024,3383565
227,"Michigan City-La Porte, IN",2010,44751
611,"Michigan City-La Porte, IN",2011,45067
995,"Michigan City-La Porte, IN",2012,44193
1379,"Michigan City-La Porte, IN",2013,44497
1763,"Michigan City-La Porte, IN",2014,44914
2147,"Michigan City-La Porte, IN",2015,45334
2531,"Michigan City-La Porte, IN",2016,45148
2915,"Michigan City-La Porte, IN",2017,45227
3299,"Michigan City-La Porte, IN",2018,45794
3683,"Michigan City-La Porte, IN",2019,45716
4067,"Michigan City-La Porte, IN",2020,45548
4451,"Michigan City-La Porte, IN",2021,45646
4835,"Michigan City-La Porte, IN",2022,45639
5219,"Michigan City-La Porte, IN",2023,45619
5603,"Michigan City-La Porte, IN",2024,45630
228,"Midland, MI",2010,37453
612,"Midland, MI",2011,37591
996,"Midland, MI",2012,37579
1380,"Midland, MI",2013,37937
1764,"Midland, MI",2014,39526
2148,"Midland, MI",2015,39444
2532,"Midland, MI",2016,38518
2916,"Midland, MI",2017,38266
3300,"Midland, MI",2018,38968
3684,"Midland, MI",2019,38450
4068,"Midland, MI",2020,38644
4452,"Midland, MI",2021,38439
4836,"Midland, MI",2022,38643
5220,"Midland, MI",2023,38440
5604,"Midland, MI",2024,38642
229,"Midland, TX",2010,71497
613,"Midland, TX",2011,77789
997,"Midland, TX",2012,83178
1381,"Midland, TX",2013,86816
1765,"Midland, TX",2014,93265
2149,"Midland, TX",2015,85760
2533,"Midland, TX",2016,84249
2917,"Midland, TX",2017,96139
3301,"Midland, TX",2018,107458
3685,"Midland, TX",2019,108522
4069,"Midland, TX",2020,109558
4453,"Midland, TX",2021,108940
4837,"Midland, TX",2022,109529
5221,"Midland, TX",2023,109016
5605,"Midland, TX",2024,109470
230,"Milwaukee-Waukesha, WI",2010,748067
614,"Milwaukee-Waukesha, WI",2011,752715
998,"Milwaukee-Waukesha, WI",2012,758956
1382,"Milwaukee-Waukesha, WI",2013,767493
1766,"Milwaukee-Waukesha, WI",2014,782273
2150,"Milwaukee-Waukesha, WI",2015,788193
2534,"Milwaukee-Waukesha, WI",2016,791244
2918,"Milwaukee-Waukesha, WI",2017,798063
3302,"Milwaukee-Waukesha, WI",2018,788833
3686,"Milwaukee-Waukesha, WI",2019,785335
4070,"Milwaukee-Waukesha, WI",2020,786371
4454,"Milwaukee-Waukesha, WI",2021,787113
4838,"Milwaukee-Waukesha, WI",2022,787678
5222,"Milwaukee-Waukesha, WI",2023,788108
5606,"Milwaukee-Waukesha, WI",2024,788434
231,"Minneapolis-St. Paul-Bloomington, MN-WI",2010,1742319
615,"Minneapolis-St. Paul-Bloomington, MN-WI",2011,1777929
999,"Minneapolis-St. Paul-Bloomington, MN-WI",2012,1795152
1383,"Minneapolis-St. Paul-Bloomington, MN-WI",2013,1821225
1767,"Minneapolis-St. Paul-Bloomington, MN-WI",2014,1847726
2151,"Minneapolis-St. Paul-Bloomington, MN-WI",2015,1870120
2535,"Minneapolis-St. Paul-Bloomington, MN-WI",2016,1894726
2919,"Minneapolis-St. Paul-Bloomington, MN-WI",2017,1930078
3303,"Minneapolis-St. Paul-Bloomington, MN-WI",2018,1957633
3687,"Minneapolis-St. Paul-Bloomington, MN-WI",2019,1976964
4071,"Minneapolis-St. Paul-Bloomington, MN-WI",2020,2001434
4455,"Minneapolis-St. Paul-Bloomington, MN-WI",2021,2025879
4839,"Minneapolis-St. Paul-Bloomington, MN-WI",2022,2050267
5223,"Minneapolis-St. Paul-Bloomington, MN-WI",2023,2074598
5607,"Minneapolis-St. Paul-Bloomington, MN-WI",2024,2098871
232,"Missoula, MT",2010,53467
616,"Missoula, MT",2011,55002
1000,"Missoula, MT",2012,55535
1384,"Missoula, MT",2013,55729
1768,"Missoula, MT",2014,56791
2152,"Missoula, MT",2015,58277
2536,"Missoula, MT",2016,59888
2920,"Missoula, MT",2017,60652
3304,"Missoula, MT",2018,61076
3688,"Missoula, MT",2019,61408
4072,"Missoula, MT",2020,62106
4456,"Missoula, MT",2021,62847
4840,"Missoula, MT",2022,63594
5224,"Missoula, MT",2023,64341
5608,"Missoula, MT",2024,65088
233,"Mobile, AL",2010,172952
617,"Mobile, AL",2011,173512
1001,"Mobile, AL",2012,172410
1385,"Mobile, AL",2013,171163
1769,"Mobile, AL",2014,171204
2153,"Mobile, AL",2015,175649
2537,"Mobile, AL",2016,176158
2921,"Mobile, AL",2017,179272
3305,"Mobile, AL",2018,183824
3689,"Mobile, AL",2019,183131
4073,"Mobile, AL",2020,183086
4457,"Mobile, AL",2021,183081
4841,"Mobile, AL",2022,183080
5225,"Mobile, AL",2023,183080
5609,"Mobile, AL",2024,183080
234,"Modesto, CA",2010,199754
618,"Modesto, CA",2011,202899
1002,"Modesto, CA",2012,204844
1386,"Modesto, CA",2013,207797
1770,"Modesto, CA",2014,212832
2154,"Modesto, CA",2015,217738
2538,"Modesto, CA",2016,218766
2922,"Modesto, CA",2017,223067
3306,"Modesto, CA",2018,224505
3690,"Modesto, CA",2019,229013
4074,"Modesto, CA",2020,232237
4458,"Modesto, CA",2021,235456
4842,"Modesto, CA",2022,238668
5226,"Modesto, CA",2023,241872
5610,"Modesto, CA",2024,245069
235,"Monroe, LA",2010,72165
619,"Monroe, LA",2011,72103
1003,"Monroe, LA",2012,74974
1387,"Monroe, LA",2013,75227
1771,"Monroe, LA",2014,76316
2155,"Monroe, LA",2015,76051
2539,"Monroe, LA",2016,75277
2923,"Monroe, LA",2017,76502
3307,"Monroe, LA",2018,75526
3691,"Monroe, LA",2019,74822
4075,"Monroe, LA",2020,74745
4459,"Monroe, LA",2021,74659
4843,"Monroe, LA",2022,74637
5227,"Monroe, LA",2023,74625
5611,"Monroe, LA",2024,74621
236,"Monroe, MI",2010,66763
620,"Monroe, MI",2011,67339
1004,"Monroe, MI",2012,68962
1388,"Monroe, MI",2013,69570
1772,"Monroe, MI",2014,72563
2156,"Monroe, MI",2015,73280
2540,"Monroe, MI",2016,72535
2924,"Monroe, MI",2017,72120
3308,"Monroe, MI",2018,72778
3692,"Monroe, MI",2019,72915
4076,"Monroe, MI",2020,73049
4460,"Monroe, MI",2021,73148
4844,"Monroe, MI",2022,73222
5228,"Monroe, MI",2023,73277
5612,"Monroe, MI",2024,73318
237,"Montgomery, AL",2010,160133
621,"Montgomery, AL",2011,160068
1005,"Montgomery, AL",2012,161285
1389,"Montgomery, AL",2013,160553
1773,"Montgomery, AL",2014,159614
2157,"Montgomery, AL",2015,162725
2541,"Montgomery, AL",2016,165049
2925,"Montgomery, AL",2017,166332
3309,"Montgomery, AL",2018,167947
3693,"Montgomery, AL",2019,168487
4077,"Montgomery, AL",2020,168504
4461,"Montgomery, AL",2021,168508
4845,"Montgomery, AL",2022,168507
5229,"Montgomery, AL",2023,168507
5613,"Montgomery, AL",2024,168507
238,"Morgantown, WV",2010,58610
622,"Morgantown, WV",2011,60176
1006,"Morgantown, WV",2012,61358
1390,"Morgantown, WV",2013,61521
1774,"Morgantown, WV",2014,61436
2158,"Morgantown, WV",2015,62439
2542,"Morgantown, WV",2016,63803
2926,"Morgantown, WV",2017,65983
3310,"Morgantown, WV",2018,66200
3694,"Morgantown, WV",2019,68433
4078,"Morgantown, WV",2020,69468
4462,"Morgantown, WV",2021,70481
4846,"Morgantown, WV",2022,71494
5230,"Morgantown, WV",2023,72506
5614,"Morgantown, WV",2024,73516
239,"Morristown, TN",2010,46744
623,"Morristown, TN",2011,46957
1007,"Morristown, TN",2012,46249
1391,"Morristown, TN",2013,45282
1775,"Morristown, TN",2014,45690
2159,"Morristown, TN",2015,46681
2543,"Morristown, TN",2016,48019
2927,"Morristown, TN",2017,49563
3311,"Morristown, TN",2018,50362
3695,"Morristown, TN",2019,51851
4079,"Morristown, TN",2020,51844
4463,"Morristown, TN",2021,51790
4847,"Morristown, TN",2022,51774
5231,"Morristown, TN",2023,51770
5615,"Morristown, TN",2024,51770
240,"Mount Vernon-Anacortes, WA",2010,51617
624,"Mount Vernon-Anacortes, WA",2011,50753
1008,"Mount Vernon-Anacortes, WA",2012,51302
1392,"Mount Vernon-Anacortes, WA",2013,51564
1776,"Mount Vernon-Anacortes, WA",2014,52575
2160,"Mount Vernon-Anacortes, WA",2015,53085
2544,"Mount Vernon-Anacortes, WA",2016,55146
2928,"Mount Vernon-Anacortes, WA",2017,56018
3312,"Mount Vernon-Anacortes, WA",2018,58580
3696,"Mount Vernon-Anacortes, WA",2019,60677
4080,"Mount Vernon-Anacortes, WA",2020,61700
4464,"Mount Vernon-Anacortes, WA",2021,62812
4848,"Mount Vernon-Anacortes, WA",2022,63916
5232,"Mount Vernon-Anacortes, WA",2023,65021
5616,"Mount Vernon-Anacortes, WA",2024,66126
241,"Muncie, IN",2010,48820
625,"Muncie, IN",2011,50241
1009,"Muncie, IN",2012,50822
1393,"Muncie, IN",2013,50065
1777,"Muncie, IN",2014,50393
2161,"Muncie, IN",2015,52375
2545,"Muncie, IN",2016,52478
2929,"Muncie, IN",2017,51700
3313,"Muncie, IN",2018,52632
3697,"Muncie, IN",2019,52302
4081,"Muncie, IN",2020,52477
4465,"Muncie, IN",2021,52290
4849,"Muncie, IN",2022,52475
5233,"Muncie, IN",2023,52290
5617,"Muncie, IN",2024,52475
242,"Muskegon, MI",2010,66299
626,"Muskegon, MI",2011,67470
1010,"Muskegon, MI",2012,68249
1394,"Muskegon, MI",2013,69244
1778,"Muskegon, MI",2014,72061
2162,"Muskegon, MI",2015,72512
2546,"Muskegon, MI",2016,72816
2930,"Muskegon, MI",2017,73387
3314,"Muskegon, MI",2018,73994
3698,"Muskegon, MI",2019,74004
4082,"Muskegon, MI",2020,74452
4466,"Muskegon, MI",2021,74836
4850,"Muskegon, MI",2022,75174
5234,"Muskegon, MI",2023,75471
5618,"Muskegon, MI",2024,75732
243,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2010,147547
627,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2011,149686
1011,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2012,153601
1395,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2013,157084
1779,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2014,161134
2163,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2015,165957
2547,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2016,172162
2931,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2017,177345
3315,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2018,183148
3699,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2019,190830
4083,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2020,195755
4467,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2021,200832
4851,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2022,205900
5235,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2023,210969
5619,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2024,216036
244,"Napa, CA",2010,60300
628,"Napa, CA",2011,62432
1012,"Napa, CA",2012,63793
1396,"Napa, CA",2013,65555
1780,"Napa, CA",2014,66842
2164,"Napa, CA",2015,67487
2548,"Napa, CA",2016,67320
2932,"Napa, CA",2017,68109
3316,"Napa, CA",2018,68616
3700,"Napa, CA",2019,69883
4084,"Napa, CA",2020,70405
4468,"Napa, CA",2021,70831
4852,"Napa, CA",2022,71198
5236,"Napa, CA",2023,71516
5620,"Napa, CA",2024,71792
245,"Naples-Marco Island, FL",2010,133349
629,"Naples-Marco Island, FL",2011,138813
1013,"Naples-Marco Island, FL",2012,144418
1397,"Naples-Marco Island, FL",2013,149461
1781,"Naples-Marco Island, FL",2014,154369
2165,"Naples-Marco Island, FL",2015,160485
2549,"Naples-Marco Island, FL",2016,166454
2933,"Naples-Marco Island, FL",2017,170493
3317,"Naples-Marco Island, FL",2018,176655
3701,"Naples-Marco Island, FL",2019,179927
4085,"Naples-Marco Island, FL",2020,184417
4469,"Naples-Marco Island, FL",2021,188768
4853,"Naples-Marco Island, FL",2022,192991
5237,"Naples-Marco Island, FL",2023,197090
5621,"Naples-Marco Island, FL",2024,201069
246,"Nashville-Davidson-Murfreesboro-Franklin, TN",2010,819420
630,"Nashville-Davidson-Murfreesboro-Franklin, TN",2011,842835
1014,"Nashville-Davidson-Murfreesboro-Franklin, TN",2012,853543
1398,"Nashville-Davidson-Murfreesboro-Franklin, TN",2013,850117
1782,"Nashville-Davidson-Murfreesboro-Franklin, TN",2014,875145
2166,"Nashville-Davidson-Murfreesboro-Franklin, TN",2015,907551
2550,"Nashville-Davidson-Murfreesboro-Franklin, TN",2016,946636
2934,"Nashville-Davidson-Murfreesboro-Franklin, TN",2017,992497
3318,"Nashville-Davidson-Murfreesboro-Franklin, TN",2018,1038158
3702,"Nashville-Davidson-Murfreesboro-Franklin, TN",2019,1076372
4086,"Nashville-Davidson-Murfreesboro-Franklin, TN",2020,1078761
4470,"Nashville-Davidson-Murfreesboro-Franklin, TN",2021,1079616
4854,"Nashville-Davidson-Murfreesboro-Franklin, TN",2022,1079683
5238,"Nashville-Davidson-Murfreesboro-Franklin, TN",2023,1079702
5622,"Nashville-Davidson-Murfreesboro-Franklin, TN",2024,1079704
247,"New Bern, NC",2010,46019
631,"New Bern, NC",2011,46514
1015,"New Bern, NC",2012,46651
1399,"New Bern, NC",2013,46757
1783,"New Bern, NC",2014,47084
2167,"New Bern, NC",2015,48321
2551,"New Bern, NC",2016,48888
2935,"New Bern, NC",2017,48542
3319,"New Bern, NC",2018,49072
3703,"New Bern, NC",2019,49999
4087,"New Bern, NC",2020,50428
4471,"New Bern, NC",2021,50853
4855,"New Bern, NC",2022,51277
5239,"New Bern, NC",2023,51702
5623,"New Bern, NC",2024,52126
248,"New Haven-Milford, CT",2010,296152
632,"New Haven-Milford, CT",2011,297784
1016,"New Haven-Milford, CT",2012,294077
1400,"New Haven-Milford, CT",2013,296273
1784,"New Haven-Milford, CT",2014,305364
2168,"New Haven-Milford, CT",2015,304389
2552,"New Haven-Milford, CT",2016,310785
2936,"New Haven-Milford, CT",2017,310177
3320,"New Haven-Milford, CT",2018,316840
3704,"New Haven-Milford, CT",2019,321457
4088,"New Haven-Milford, CT",2020,324385
4472,"New Haven-Milford, CT",2021,327323
4856,"New Haven-Milford, CT",2022,330260
5240,"New Haven-Milford, CT",2023,333197
5624,"New Haven-Milford, CT",2024,336133
249,"New Orleans-Metairie, LA",2010,526002
633,"New Orleans-Metairie, LA",2011,527280
1017,"New Orleans-Metairie, LA",2012,537771
1401,"New Orleans-Metairie, LA",2013,551546
1785,"New Orleans-Metairie, LA",2014,566757
2169,"New Orleans-Metairie, LA",2015,568245
2553,"New Orleans-Metairie, LA",2016,562180
2937,"New Orleans-Metairie, LA",2017,569553
3321,"New Orleans-Metairie, LA",2018,565484
3705,"New Orleans-Metairie, LA",2019,570042
4089,"New Orleans-Metairie, LA",2020,570847
4473,"New Orleans-Metairie, LA",2021,571516
4857,"New Orleans-Metairie, LA",2022,571994
5241,"New Orleans-Metairie, LA",2023,572338
5625,"New Orleans-Metairie, LA",2024,572586
250,"New York-Newark-Jersey City, NY-NJ-PA",2010,8929788
634,"New York-Newark-Jersey City, NY-NJ-PA",2011,9009140
1018,"New York-Newark-Jersey City, NY-NJ-PA",2012,9110225
1402,"New York-Newark-Jersey City, NY-NJ-PA",2013,9212538
1786,"New York-Newark-Jersey City, NY-NJ-PA",2014,9311742
2170,"New York-Newark-Jersey City, NY-NJ-PA",2015,9459976
2554,"New York-Newark-Jersey City, NY-NJ-PA",2016,9440428
2938,"New York-Newark-Jersey City, NY-NJ-PA",2017,9432433
3322,"New York-Newark-Jersey City, NY-NJ-PA",2018,9533227
3706,"New York-Newark-Jersey City, NY-NJ-PA",2019,9603690
4090,"New York-Newark-Jersey City, NY-NJ-PA",2020,9643968
4474,"New York-Newark-Jersey City, NY-NJ-PA",2021,9679608
4858,"New York-Newark-Jersey City, NY-NJ-PA",2022,9711043
5242,"New York-Newark-Jersey City, NY-NJ-PA",2023,9738770
5626,"New York-Newark-Jersey City, NY-NJ-PA",2024,9763226
251,"Niles, MI",2010,66690
635,"Niles, MI",2011,66644
1019,"Niles, MI",2012,66161
1403,"Niles, MI",2013,65936
1787,"Niles, MI",2014,68132
2171,"Niles, MI",2015,69013
2555,"Niles, MI",2016,69109
2939,"Niles, MI",2017,69199
3323,"Niles, MI",2018,69255
3707,"Niles, MI",2019,69820
4091,"Niles, MI",2020,69859
4475,"Niles, MI",2021,69827
4859,"Niles, MI",2022,69856
5243,"Niles, MI",2023,69829
5627,"Niles, MI",2024,69854
252,"North Port-Sarasota-Bradenton, FL",2010,278942
636,"North Port-Sarasota-Bradenton, FL",2011,287794
1020,"North Port-Sarasota-Bradenton, FL",2012,298250
1404,"North Port-Sarasota-Bradenton, FL",2013,310342
1788,"North Port-Sarasota-Bradenton, FL",2014,321039
2172,"North Port-Sarasota-Bradenton, FL",2015,328251
2556,"North Port-Sarasota-Bradenton, FL",2016,339203
2940,"North Port-Sarasota-Bradenton, FL",2017,346151
3324,"North Port-Sarasota-Bradenton, FL",2018,352719
3708,"North Port-Sarasota-Bradenton, FL",2019,361580
4092,"North Port-Sarasota-Bradenton, FL",2020,368518
4476,"North Port-Sarasota-Bradenton, FL",2021,375079
4860,"North Port-Sarasota-Bradenton, FL",2022,381257
5244,"North Port-Sarasota-Bradenton, FL",2023,387074
5628,"North Port-Sarasota-Bradenton, FL",2024,392552
253,"Norwich-New London, CT",2010,135239
637,"Norwich-New London, CT",2011,133837
1021,"Norwich-New London, CT",2012,130165
1405,"Norwich-New London, CT",2013,129682
1789,"Norwich-New London, CT",2014,131324
2173,"Norwich-New London, CT",2015,131441
2557,"Norwich-New London, CT",2016,133910
2941,"Norwich-New London, CT",2017,134575
3325,"Norwich-New London, CT",2018,135451
3709,"Norwich-New London, CT",2019,137280
4093,"Norwich-New London, CT",2020,137205
4477,"Norwich-New London, CT",2021,137121
4861,"Norwich-New London, CT",2022,137118
5245,"Norwich-New London, CT",2023,137122
5629,"Norwich-New London, CT",2024,137122
254,"Ocala, FL",2010,113647
638,"Ocala, FL",2011,114922
1022,"Ocala, FL",2012,117814
1406,"Ocala, FL",2013,119014
1790,"Ocala, FL",2014,121231
2174,"Ocala, FL",2015,121283
2558,"Ocala, FL",2016,124998
2942,"Ocala, FL",2017,126707
3326,"Ocala, FL",2018,130736
3710,"Ocala, FL",2019,133193
4094,"Ocala, FL",2020,135459
4478,"Ocala, FL",2021,137728
4862,"Ocala, FL",2022,139996
5246,"Ocala, FL",2023,142264
5630,"Ocala, FL",2024,144530
255,"Ocean City, NJ",2010,37817
639,"Ocean City, NJ",2011,36680
1023,"Ocean City, NJ",2012,36946
1407,"Ocean City, NJ",2013,37253
1791,"Ocean City, NJ",2014,37280
2175,"Ocean City, NJ",2015,37489
2559,"Ocean City, NJ",2016,36856
2943,"Ocean City, NJ",2017,36198
3327,"Ocean City, NJ",2018,36361
3711,"Ocean City, NJ",2019,38504
4095,"Ocean City, NJ",2020,38496
4479,"Ocean City, NJ",2021,38675
4863,"Ocean City, NJ",2022,38837
5247,"Ocean City, NJ",2023,39001
5631,"Ocean City, NJ",2024,39164
256,"Odessa, TX",2010,64795
640,"Odessa, TX",2011,71085
1024,"Odessa, TX",2012,74686
1408,"Odessa, TX",2013,76438
1792,"Odessa, TX",2014,81866
2176,"Odessa, TX",2015,73263
2560,"Odessa, TX",2016,71607
2944,"Odessa, TX",2017,78800
3328,"Odessa, TX",2018,86369
3712,"Odessa, TX",2019,85565
4096,"Odessa, TX",2020,86962
4480,"Odessa, TX",2021,88524
4864,"Odessa, TX",2022,90099
5248,"Odessa, TX",2023,91674
5632,"Odessa, TX",2024,93248
257,"Ogden-Clearfield, UT",2010,263560
641,"Ogden-Clearfield, UT",2011,267886
1025,"Ogden-Clearfield, UT",2012,275260
1409,"Ogden-Clearfield, UT",2013,283168
1793,"Ogden-Clearfield, UT",2014,288870
2177,"Ogden-Clearfield, UT",2015,296853
2561,"Ogden-Clearfield, UT",2016,307466
2945,"Ogden-Clearfield, UT",2017,312453
3329,"Ogden-Clearfield, UT",2018,317380
3713,"Ogden-Clearfield, UT",2019,327764
4097,"Ogden-Clearfield, UT",2020,335134
4481,"Ogden-Clearfield, UT",2021,342557
4865,"Ogden-Clearfield, UT",2022,349972
5249,"Ogden-Clearfield, UT",2023,357379
5633,"Ogden-Clearfield, UT",2024,364778
258,"Oklahoma City, OK",2010,593078
642,"Oklahoma City, OK",2011,608610
1026,"Oklahoma City, OK",2012,621441
1410,"Oklahoma City, OK",2013,621909
1794,"Oklahoma City, OK",2014,634560
2178,"Oklahoma City, OK",2015,641759
2562,"Oklahoma City, OK",2016,637788
2946,"Oklahoma City, OK",2017,652448
3330,"Oklahoma City, OK",2018,660322
3714,"Oklahoma City, OK",2019,668536
4098,"Oklahoma City, OK",2020,675783
4482,"Oklahoma City, OK",2021,682975
4866,"Oklahoma City, OK",2022,690123
5250,"Oklahoma City, OK",2023,697228
5634,"Oklahoma City, OK",2024,704290
259,"Olympia-Lacey-Tumwater, WA",2010,115527
643,"Olympia-Lacey-Tumwater, WA",2011,113287
1027,"Olympia-Lacey-Tumwater, WA",2012,114748
1411,"Olympia-Lacey-Tumwater, WA",2013,115152
1795,"Olympia-Lacey-Tumwater, WA",2014,118669
2179,"Olympia-Lacey-Tumwater, WA",2015,121554
2563,"Olympia-Lacey-Tumwater, WA",2016,126623
2947,"Olympia-Lacey-Tumwater, WA",2017,130439
3331,"Olympia-Lacey-Tumwater, WA",2018,135113
3715,"Olympia-Lacey-Tumwater, WA",2019,140647
4099,"Olympia-Lacey-Tumwater, WA",2020,143590
4483,"Olympia-Lacey-Tumwater, WA",2021,146788
4867,"Olympia-Lacey-Tumwater, WA",2022,149960
5251,"Olympia-Lacey-Tumwater, WA",2023,153135
5635,"Olympia-Lacey-Tumwater, WA",2024,156310
260,"Omaha-Council Bluffs, NE-IA",2010,443233
644,"Omaha-Council Bluffs, NE-IA",2011,447149
1028,"Omaha-Council Bluffs, NE-IA",2012,454323
1412,"Omaha-Council Bluffs, NE-IA",2013,456043
1796,"Omaha-Council Bluffs, NE-IA",2014,458462
2180,"Omaha-Council Bluffs, NE-IA",2015,463346
2564,"Omaha-Council Bluffs, NE-IA",2016,464715
2948,"Omaha-Council Bluffs, NE-IA",2017,467534
3332,"Omaha-Council Bluffs, NE-IA",2018,475528
3716,"Omaha-Council Bluffs, NE-IA",2019,483022
4100,"Omaha-Council Bluffs, NE-IA",2020,487463
4484,"Omaha-Council Bluffs, NE-IA",2021,491907
4868,"Omaha-Council Bluffs, NE-IA",2022,496347
5252,"Omaha-Council Bluffs, NE-IA",2023,500784
5636,"Omaha-Council Bluffs, NE-IA",2024,505218
261,"Orlando-Kissimmee-Sanford, FL",2010,1013897
645,"Orlando-Kissimmee-Sanford, FL",2011,1042167
1029,"Orlando-Kissimmee-Sanford, FL",2012,1075602
1413,"Orlando-Kissimmee-Sanford, FL",2013,1104060
1797,"Orlando-Kissimmee-Sanford, FL",2014,1126684
2181,"Orlando-Kissimmee-Sanford, FL",2015,1167407
2565,"Orlando-Kissimmee-Sanford, FL",2016,1211033
2949,"Orlando-Kissimmee-Sanford, FL",2017,1258245
3333,"Orlando-Kissimmee-Sanford, FL",2018,1290744
3717,"Orlando-Kissimmee-Sanford, FL",2019,1337648
4101,"Orlando-Kissimmee-Sanford, FL",2020,1374298
4485,"Orlando-Kissimmee-Sanford, FL",2021,1411027
4869,"Orlando-Kissimmee-Sanford, FL",2022,1447742
5253,"Orlando-Kissimmee-Sanford, FL",2023,1484444
5637,"Orlando-Kissimmee-Sanford, FL",2024,1521133
262,"Oshkosh-Neenah, WI",2010,86046
646,"Oshkosh-Neenah, WI",2011,85758
1030,"Oshkosh-Neenah, WI",2012,86843
1414,"Oshkosh-Neenah, WI",2013,85981
1798,"Oshkosh-Neenah, WI",2014,87358
2182,"Oshkosh-Neenah, WI",2015,88791
2566,"Oshkosh-Neenah, WI",2016,90163
