,MSA,year,value
2587,"New Bern, NC",2016,124985
2971,"New Bern, NC",2017,124703
3355,"New Bern, NC",2018,124584
3739,"New Bern, NC",2019,124284
4123,"New Bern, NC",2020,124505
4507,"New Bern, NC",2021,124294
4891,"New Bern, NC",2022,124492
5275,"New Bern, NC",2023,124306
5659,"New Bern, NC",2024,124481
299,"New Haven-Milford, CT",2010,863357
683,"New Haven-Milford, CT",2011,863871
1067,"New Haven-Milford, CT",2012,864566
1451,"New Haven-Milford, CT",2013,862820
1835,"New Haven-Milford, CT",2014,862885
2219,"New Haven-Milford, CT",2015,860186
2603,"New Haven-Milford, CT",2016,857901
2987,"New Haven-Milford, CT",2017,857748
3371,"New Haven-Milford, CT",2018,856971
3755,"New Haven-Milford, CT",2019,854757
4139,"New Haven-Milford, CT",2020,854754
4523,"New Haven-Milford, CT",2021,854751
4907,"New Haven-Milford, CT",2022,854751
5291,"New Haven-Milford, CT",2023,854751
5675,"New Haven-Milford, CT",2024,854751
351,"New Orleans-Metairie, LA",2010,1195324
735,"New Orleans-Metairie, LA",2011,1214008
1119,"New Orleans-Metairie, LA",2012,1226887
1503,"New Orleans-Metairie, LA",2013,1239584
1887,"New Orleans-Metairie, LA",2014,1248905
2271,"New Orleans-Metairie, LA",2015,1260281
2655,"New Orleans-Metairie, LA",2016,1267613
3039,"New Orleans-Metairie, LA",2017,1270326
3423,"New Orleans-Metairie, LA",2018,1270133
3807,"New Orleans-Metairie, LA",2019,1270530
4191,"New Orleans-Metairie, LA",2020,1272574
4575,"New Orleans-Metairie, LA",2021,1274177
4959,"New Orleans-Metairie, LA",2022,1275434
5343,"New Orleans-Metairie, LA",2023,1276419
5727,"New Orleans-Metairie, LA",2024,1277192
300,"New York-Newark-Jersey City, NY-NJ-PA",2010,18923407
684,"New York-Newark-Jersey City, NY-NJ-PA",2011,19052774
1068,"New York-Newark-Jersey City, NY-NJ-PA",2012,19149689
1452,"New York-Newark-Jersey City, NY-NJ-PA",2013,19226449
1836,"New York-Newark-Jersey City, NY-NJ-PA",2014,19280929
2220,"New York-Newark-Jersey City, NY-NJ-PA",2015,19320968
2604,"New York-Newark-Jersey City, NY-NJ-PA",2016,19334778
2988,"New York-Newark-Jersey City, NY-NJ-PA",2017,19322607
3372,"New York-Newark-Jersey City, NY-NJ-PA",2018,19276644
3756,"New York-Newark-Jersey City, NY-NJ-PA",2019,19216182
4140,"New York-Newark-Jersey City, NY-NJ-PA",2020,19217074
4524,"New York-Newark-Jersey City, NY-NJ-PA",2021,19217495
4908,"New York-Newark-Jersey City, NY-NJ-PA",2022,19217745
5292,"New York-Newark-Jersey City, NY-NJ-PA",2023,19217893
5676,"New York-Newark-Jersey City, NY-NJ-PA",2024,19217981
203,"Niles, MI",2010,156737
587,"Niles, MI",2011,156885
971,"Niles, MI",2012,156621
1355,"Niles, MI",2013,156129
1739,"Niles, MI",2014,155977
2123,"Niles, MI",2015,155022
2507,"Niles, MI",2016,154325
2891,"Niles, MI",2017,154128
3275,"Niles, MI",2018,153790
3659,"Niles, MI",2019,153401
4043,"Niles, MI",2020,153158
4427,"Niles, MI",2021,152945
4811,"Niles, MI",2022,152754
5195,"Niles, MI",2023,152582
5579,"Niles, MI",2024,152425
301,"North Port-Sarasota-Bradenton, FL",2010,703354
685,"North Port-Sarasota-Bradenton, FL",2011,709775
1069,"North Port-Sarasota-Bradenton, FL",2012,720281
1453,"North Port-Sarasota-Bradenton, FL",2013,731796
1837,"North Port-Sarasota-Bradenton, FL",2014,747228
2221,"North Port-Sarasota-Bradenton, FL",2015,767309
2605,"North Port-Sarasota-Bradenton, FL",2016,788341
2989,"North Port-Sarasota-Bradenton, FL",2017,805186
3373,"North Port-Sarasota-Bradenton, FL",2018,820716
3757,"North Port-Sarasota-Bradenton, FL",2019,836995
4141,"North Port-Sarasota-Bradenton, FL",2020,852740
4525,"North Port-Sarasota-Bradenton, FL",2021,868479
4909,"North Port-Sarasota-Bradenton, FL",2022,884204
5293,"North Port-Sarasota-Bradenton, FL",2023,899915
5677,"North Port-Sarasota-Bradenton, FL",2024,915611
302,"Norwich-New London, CT",2010,274004
686,"Norwich-New London, CT",2011,273037
1070,"Norwich-New London, CT",2012,274091
1454,"Norwich-New London, CT",2013,272976
1838,"Norwich-New London, CT",2014,271462
2222,"Norwich-New London, CT",2015,269636
2606,"Norwich-New London, CT",2016,268403
2990,"Norwich-New London, CT",2017,267419
3374,"Norwich-New London, CT",2018,266285
3758,"Norwich-New London, CT",2019,265206
4142,"Norwich-New London, CT",2020,264343
4526,"Norwich-New London, CT",2021,263498
4910,"Norwich-New London, CT",2022,262669
5294,"Norwich-New London, CT",2023,261856
5678,"Norwich-New London, CT",2024,261060
100,"Ocala, FL",2010,331331
484,"Ocala, FL",2011,332286
868,"Ocala, FL",2012,333873
1252,"Ocala, FL",2013,335083
1636,"Ocala, FL",2014,338005
2020,"Ocala, FL",2015,342182
2404,"Ocala, FL",2016,347469
2788,"Ocala, FL",2017,353339
3172,"Ocala, FL",2018,359062
3556,"Ocala, FL",2019,365579
3940,"Ocala, FL",2020,369432
4324,"Ocala, FL",2021,373378
4708,"Ocala, FL",2022,377320
5092,"Ocala, FL",2023,381262
5476,"Ocala, FL",2024,385204
284,"Ocean City, NJ",2010,97212
668,"Ocean City, NJ",2011,96494
1052,"Ocean City, NJ",2012,96228
1436,"Ocean City, NJ",2013,95498
1820,"Ocean City, NJ",2014,94907
2204,"Ocean City, NJ",2015,94160
2588,"Ocean City, NJ",2016,93655
2972,"Ocean City, NJ",2017,93129
3356,"Ocean City, NJ",2018,92446
3740,"Ocean City, NJ",2019,92039
4124,"Ocean City, NJ",2020,91874
4508,"Ocean City, NJ",2021,91733
4892,"Ocean City, NJ",2022,91610
5276,"Ocean City, NJ",2023,91504
5660,"Ocean City, NJ",2024,91411
352,"Odessa, TX",2010,137075
736,"Odessa, TX",2011,139642
1120,"Odessa, TX",2012,144495
1504,"Odessa, TX",2013,149656
1888,"Odessa, TX",2014,154588
2272,"Odessa, TX",2015,159903
2656,"Odessa, TX",2016,157858
3040,"Odessa, TX",2017,156951
3424,"Odessa, TX",2018,161960
3808,"Odessa, TX",2019,166223
4192,"Odessa, TX",2020,167918
4576,"Odessa, TX",2021,169457
4960,"Odessa, TX",2022,170804
5344,"Odessa, TX",2023,171984
5728,"Odessa, TX",2024,173019
204,"Ogden-Clearfield, UT",2010,599740
588,"Ogden-Clearfield, UT",2011,605591
972,"Ogden-Clearfield, UT",2012,612185
1356,"Ogden-Clearfield, UT",2013,621224
1740,"Ogden-Clearfield, UT",2014,630767
2124,"Ogden-Clearfield, UT",2015,640334
2508,"Ogden-Clearfield, UT",2016,652476
2892,"Ogden-Clearfield, UT",2017,664040
3276,"Ogden-Clearfield, UT",2018,673660
3660,"Ogden-Clearfield, UT",2019,683864
4044,"Ogden-Clearfield, UT",2020,693558
4428,"Ogden-Clearfield, UT",2021,703250
4812,"Ogden-Clearfield, UT",2022,712935
5196,"Ogden-Clearfield, UT",2023,722613
5580,"Ogden-Clearfield, UT",2024,732283
303,"Oklahoma City, OK",2010,1257793
687,"Oklahoma City, OK",2011,1277045
1071,"Oklahoma City, OK",2012,1297857
1455,"Oklahoma City, OK",2013,1320148
1839,"Oklahoma City, OK",2014,1336256
2223,"Oklahoma City, OK",2015,1357178
2607,"Oklahoma City, OK",2016,1372985
2991,"Oklahoma City, OK",2017,1381492
3375,"Oklahoma City, OK",2018,1393605
3759,"Oklahoma City, OK",2019,1408950
4143,"Oklahoma City, OK",2020,1419905
4527,"Oklahoma City, OK",2021,1429967
4911,"Oklahoma City, OK",2022,1439197
5295,"Oklahoma City, OK",2023,1447664
5679,"Oklahoma City, OK",2024,1455432
304,"Olympia-Lacey-Tumwater, WA",2010,253001
688,"Olympia-Lacey-Tumwater, WA",2011,256386
1072,"Olympia-Lacey-Tumwater, WA",2012,258527
1456,"Olympia-Lacey-Tumwater, WA",2013,261852
1840,"Olympia-Lacey-Tumwater, WA",2014,264909
2224,"Olympia-Lacey-Tumwater, WA",2015,267978
2608,"Olympia-Lacey-Tumwater, WA",2016,273714
2992,"Olympia-Lacey-Tumwater, WA",2017,280269
3376,"Olympia-Lacey-Tumwater, WA",2018,286056
3760,"Olympia-Lacey-Tumwater, WA",2019,290536
4144,"Olympia-Lacey-Tumwater, WA",2020,294788
4528,"Olympia-Lacey-Tumwater, WA",2021,299042
4912,"Olympia-Lacey-Tumwater, WA",2022,303294
5296,"Olympia-Lacey-Tumwater, WA",2023,307545
5680,"Olympia-Lacey-Tumwater, WA",2024,311795
377,"Omaha-Council Bluffs, NE-IA",2010,867671
761,"Omaha-Council Bluffs, NE-IA",2011,876022
1145,"Omaha-Council Bluffs, NE-IA",2012,884555
1529,"Omaha-Council Bluffs, NE-IA",2013,893864
1913,"Omaha-Council Bluffs, NE-IA",2014,903335
2297,"Omaha-Council Bluffs, NE-IA",2015,913073
2681,"Omaha-Council Bluffs, NE-IA",2016,923431
3065,"Omaha-Council Bluffs, NE-IA",2017,931987
3449,"Omaha-Council Bluffs, NE-IA",2018,940970
3833,"Omaha-Council Bluffs, NE-IA",2019,949442
4217,"Omaha-Council Bluffs, NE-IA",2020,958402
4601,"Omaha-Council Bluffs, NE-IA",2021,967313
4985,"Omaha-Council Bluffs, NE-IA",2022,976178
5369,"Omaha-Council Bluffs, NE-IA",2023,984996
5753,"Omaha-Council Bluffs, NE-IA",2024,993767
305,"Orlando-Kissimmee-Sanford, FL",2010,2139161
689,"Orlando-Kissimmee-Sanford, FL",2011,2176054
1073,"Orlando-Kissimmee-Sanford, FL",2012,2225636
1457,"Orlando-Kissimmee-Sanford, FL",2013,2270149
1841,"Orlando-Kissimmee-Sanford, FL",2014,2324391
2225,"Orlando-Kissimmee-Sanford, FL",2015,2388509
2609,"Orlando-Kissimmee-Sanford, FL",2016,2455583
2993,"Orlando-Kissimmee-Sanford, FL",2017,2517777
3377,"Orlando-Kissimmee-Sanford, FL",2018,2574838
3761,"Orlando-Kissimmee-Sanford, FL",2019,2608147
4145,"Orlando-Kissimmee-Sanford, FL",2020,2661418
4529,"Orlando-Kissimmee-Sanford, FL",2021,2714331
4913,"Orlando-Kissimmee-Sanford, FL",2022,2767064
5297,"Orlando-Kissimmee-Sanford, FL",2023,2819615
5681,"Orlando-Kissimmee-Sanford, FL",2024,2871985
127,"Oshkosh-Neenah, WI",2010,167073
511,"Oshkosh-Neenah, WI",2011,167493
895,"Oshkosh-Neenah, WI",2012,168525
1279,"Oshkosh-Neenah, WI",2013,169283
1663,"Oshkosh-Neenah, WI",2014,169324
2047,"Oshkosh-Neenah, WI",2015,169246
2431,"Oshkosh-Neenah, WI",2016,169629
2815,"Oshkosh-Neenah, WI",2017,170394
3199,"Oshkosh-Neenah, WI",2018,170878
3583,"Oshkosh-Neenah, WI",2019,171907
3967,"Oshkosh-Neenah, WI",2020,172445
4351,"Oshkosh-Neenah, WI",2021,172986
4735,"Oshkosh-Neenah, WI",2022,173526
5119,"Oshkosh-Neenah, WI",2023,174066
5503,"Oshkosh-Neenah, WI",2024,174605
59,"Owensboro, KY",2010,114770
443,"Owensboro, KY",2011,115255
827,"Owensboro, KY",2012,115972
1211,"Owensboro, KY",2013,116373
1595,"Owensboro, KY",2014,116529
1979,"Owensboro, KY",2015,117521
2363,"Owensboro, KY",2016,118092
2747,"Owensboro, KY",2017,118455
3131,"Owensboro, KY",2018,118879
3515,"Owensboro, KY",2019,119440
3899,"Owensboro, KY",2020,119953
4283,"Owensboro, KY",2021,120466
4667,"Owensboro, KY",2022,120976
5051,"Owensboro, KY",2023,121485
5435,"Owensboro, KY",2024,121992
77,"Oxnard-Thousand Oaks-Ventura, CA",2010,825097
461,"Oxnard-Thousand Oaks-Ventura, CA",2011,830099
845,"Oxnard-Thousand Oaks-Ventura, CA",2012,833516
1229,"Oxnard-Thousand Oaks-Ventura, CA",2013,838136
1613,"Oxnard-Thousand Oaks-Ventura, CA",2014,842297
1997,"Oxnard-Thousand Oaks-Ventura, CA",2015,845802
2381,"Oxnard-Thousand Oaks-Ventura, CA",2016,847323
2765,"Oxnard-Thousand Oaks-Ventura, CA",2017,849044
3149,"Oxnard-Thousand Oaks-Ventura, CA",2018,848142
3533,"Oxnard-Thousand Oaks-Ventura, CA",2019,846006
3917,"Oxnard-Thousand Oaks-Ventura, CA",2020,846496
4301,"Oxnard-Thousand Oaks-Ventura, CA",2021,846860
4685,"Oxnard-Thousand Oaks-Ventura, CA",2022,847137
5069,"Oxnard-Thousand Oaks-Ventura, CA",2023,847347
5453,"Oxnard-Thousand Oaks-Ventura, CA",2024,847506
353,"Palm Bay-Melbourne-Titusville, FL",2010,543965
737,"Palm Bay-Melbourne-Titusville, FL",2011,544359
1121,"Palm Bay-Melbourne-Titusville, FL",2012,546966
1505,"Palm Bay-Melbourne-Titusville, FL",2013,550255
1889,"Palm Bay-Melbourne-Titusville, FL",2014,555548
2273,"Palm Bay-Melbourne-Titusville, FL",2015,565746
2657,"Palm Bay-Melbourne-Titusville, FL",2016,576874
3041,"Palm Bay-Melbourne-Titusville, FL",2017,587769
3425,"Palm Bay-Melbourne-Titusville, FL",2018,595203
3809,"Palm Bay-Melbourne-Titusville, FL",2019,601942
4193,"Palm Bay-Melbourne-Titusville, FL",2020,609074
4577,"Palm Bay-Melbourne-Titusville, FL",2021,616200
4961,"Palm Bay-Melbourne-Titusville, FL",2022,623324
5345,"Palm Bay-Melbourne-Titusville, FL",2023,630447
5729,"Palm Bay-Melbourne-Titusville, FL",2024,637569
157,"Panama City, FL",2010,169206
541,"Panama City, FL",2011,169555
925,"Panama City, FL",2012,171757
1309,"Panama City, FL",2013,174596
1693,"Panama City, FL",2014,178289
2077,"Panama City, FL",2015,181488
2461,"Panama City, FL",2016,183634
2845,"Panama City, FL",2017,184736
3229,"Panama City, FL",2018,186240
3613,"Panama City, FL",2019,174705
3997,"Panama City, FL",2020,174957
4381,"Panama City, FL",2021,174888
4765,"Panama City, FL",2022,174846
5149,"Panama City, FL",2023,174817
5533,"Panama City, FL",2024,174796
225,"Parkersburg-Vienna, WV",2010,92698
609,"Parkersburg-Vienna, WV",2011,92643
993,"Parkersburg-Vienna, WV",2012,92390
1377,"Parkersburg-Vienna, WV",2013,92360
1761,"Parkersburg-Vienna, WV",2014,92259
2145,"Parkersburg-Vienna, WV",2015,92139
2529,"Parkersburg-Vienna, WV",2016,91476
2913,"Parkersburg-Vienna, WV",2017,90846
3297,"Parkersburg-Vienna, WV",2018,89991
3681,"Parkersburg-Vienna, WV",2019,89339
4065,"Parkersburg-Vienna, WV",2020,89337
4449,"Parkersburg-Vienna, WV",2021,89337
4833,"Parkersburg-Vienna, WV",2022,89337
5217,"Parkersburg-Vienna, WV",2023,89337
5601,"Parkersburg-Vienna, WV",2024,89337
39,"Pensacola-Ferry Pass-Brent, FL",2010,450946
423,"Pensacola-Ferry Pass-Brent, FL",2011,455139
807,"Pensacola-Ferry Pass-Brent, FL",2012,461613
1191,"Pensacola-Ferry Pass-Brent, FL",2013,467086
1575,"Pensacola-Ferry Pass-Brent, FL",2014,470628
1959,"Pensacola-Ferry Pass-Brent, FL",2015,475537
2343,"Pensacola-Ferry Pass-Brent, FL",2016,481367
2727,"Pensacola-Ferry Pass-Brent, FL",2017,487298
3111,"Pensacola-Ferry Pass-Brent, FL",2018,494399
3495,"Pensacola-Ferry Pass-Brent, FL",2019,502629
3879,"Pensacola-Ferry Pass-Brent, FL",2020,508501
4263,"Pensacola-Ferry Pass-Brent, FL",2021,514402
4647,"Pensacola-Ferry Pass-Brent, FL",2022,520300
5031,"Pensacola-Ferry Pass-Brent, FL",2023,526196
5415,"Pensacola-Ferry Pass-Brent, FL",2024,532090
378,"Peoria, IL",2010,416051
762,"Peoria, IL",2011,416687
1146,"Peoria, IL",2012,416866
1530,"Peoria, IL",2013,418092
1914,"Peoria, IL",2014,415479
2298,"Peoria, IL",2015,412856
2682,"Peoria, IL",2016,410754
3066,"Peoria, IL",2017,406913
3450,"Peoria, IL",2018,403328
3834,"Peoria, IL",2019,400561
4218,"Peoria, IL",2020,398904
4602,"Peoria, IL",2021,397278
4986,"Peoria, IL",2022,395672
5370,"Peoria, IL",2023,394086
5754,"Peoria, IL",2024,392519
78,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,5970899
462,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2011,5996232
846,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2012,6016616
1230,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2013,6030134
1614,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2014,6046382
1998,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,6056816
2382,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2016,6066661
2766,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2017,6078522
3150,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2018,6091208
3534,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2019,6102434
3918,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020,6111559
4302,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021,6119995
4686,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022,6127793
5070,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2023,6135002
5454,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2024,6141666
174,"Phoenix-Mesa-Chandler, AZ",2010,4204204
558,"Phoenix-Mesa-Chandler, AZ",2011,4253037
942,"Phoenix-Mesa-Chandler, AZ",2012,4329756
1326,"Phoenix-Mesa-Chandler, AZ",2013,4403121
1710,"Phoenix-Mesa-Chandler, AZ",2014,4488970
2094,"Phoenix-Mesa-Chandler, AZ",2015,4578519
2478,"Phoenix-Mesa-Chandler, AZ",2016,4673336
2862,"Phoenix-Mesa-Chandler, AZ",2017,4758748
3246,"Phoenix-Mesa-Chandler, AZ",2018,4849209
3630,"Phoenix-Mesa-Chandler, AZ",2019,4948203
4014,"Phoenix-Mesa-Chandler, AZ",2020,5034231
4398,"Phoenix-Mesa-Chandler, AZ",2021,5120249
4782,"Phoenix-Mesa-Chandler, AZ",2022,5206135
5166,"Phoenix-Mesa-Chandler, AZ",2023,5291889
5550,"Phoenix-Mesa-Chandler, AZ",2024,5377512
128,"Pine Bluff, AR",2010,100107
512,"Pine Bluff, AR",2011,99052
896,"Pine Bluff, AR",2012,97423
1280,"Pine Bluff, AR",2013,95769
1664,"Pine Bluff, AR",2014,94882
2048,"Pine Bluff, AR",2015,94022
2432,"Pine Bluff, AR",2016,92380
2816,"Pine Bluff, AR",2017,90875
3200,"Pine Bluff, AR",2018,89246
3584,"Pine Bluff, AR",2019,87804
3968,"Pine Bluff, AR",2020,87237
4352,"Pine Bluff, AR",2021,86761
4736,"Pine Bluff, AR",2022,86342
5120,"Pine Bluff, AR",2023,85974
5504,"Pine Bluff, AR",2024,85650
379,"Pittsburgh, PA",2010,2357090
763,"Pittsburgh, PA",2011,2360417
1147,"Pittsburgh, PA",2012,2360443
1531,"Pittsburgh, PA",2013,2359803
1915,"Pittsburgh, PA",2014,2356189
2299,"Pittsburgh, PA",2015,2347757
2683,"Pittsburgh, PA",2016,2340222
3067,"Pittsburgh, PA",2017,2329004
3451,"Pittsburgh, PA",2018,2322653
3835,"Pittsburgh, PA",2019,2317600
4219,"Pittsburgh, PA",2020,2317590
4603,"Pittsburgh, PA",2021,2317590
4987,"Pittsburgh, PA",2022,2317590
5371,"Pittsburgh, PA",2023,2317590
5755,"Pittsburgh, PA",2024,2317590
175,"Pittsfield, MA",2010,131317
559,"Pittsfield, MA",2011,130547
943,"Pittsfield, MA",2012,130284
1327,"Pittsfield, MA",2013,129488
1711,"Pittsfield, MA",2014,128856
2095,"Pittsfield, MA",2015,127858
2479,"Pittsfield, MA",2016,127067
2863,"Pittsfield, MA",2017,126353
3247,"Pittsfield, MA",2018,125901
3631,"Pittsfield, MA",2019,124944
4015,"Pittsfield, MA",2020,124961
4399,"Pittsfield, MA",2021,124958
4783,"Pittsfield, MA",2022,124961
5167,"Pittsfield, MA",2023,124958
5551,"Pittsfield, MA",2024,124961
177,"Pocatello, ID",2010,90892
561,"Pocatello, ID",2011,91421
945,"Pocatello, ID",2012,91585
1329,"Pocatello, ID",2013,91246
1713,"Pocatello, ID",2014,91265
2097,"Pocatello, ID",2015,91871
2481,"Pocatello, ID",2016,92357
2865,"Pocatello, ID",2017,93088
3249,"Pocatello, ID",2018,94374
3633,"Pocatello, ID",2019,95489
4017,"Pocatello, ID",2020,95929
4401,"Pocatello, ID",2021,96365
4785,"Pocatello, ID",2022,96796
5169,"Pocatello, ID",2023,97221
5553,"Pocatello, ID",2024,97641
176,"Port St. Lucie, FL",2010,425173
560,"Port St. Lucie, FL",2011,428287
944,"Port St. Lucie, FL",2012,431912
1328,"Port St. Lucie, FL",2013,436425
1712,"Port St. Lucie, FL",2014,443164
2096,"Port St. Lucie, FL",2015,452841
2480,"Port St. Lucie, FL",2016,463891
2864,"Port St. Lucie, FL",2017,472864
3248,"Port St. Lucie, FL",2018,481167
3632,"Port St. Lucie, FL",2019,489297
4016,"Port St. Lucie, FL",2020,496797
4400,"Port St. Lucie, FL",2021,504298
4784,"Port St. Lucie, FL",2022,511792
5168,"Port St. Lucie, FL",2023,519278
5552,"Port St. Lucie, FL",2024,526756
226,"Portland-South Portland, ME",2010,513911
610,"Portland-South Portland, ME",2011,516070
994,"Portland-South Portland, ME",2012,517632
1378,"Portland-South Portland, ME",2013,519987
1762,"Portland-South Portland, ME",2014,523989
2146,"Portland-South Portland, ME",2015,525831
2530,"Portland-South Portland, ME",2016,528912
2914,"Portland-South Portland, ME",2017,531899
3298,"Portland-South Portland, ME",2018,535232
3682,"Portland-South Portland, ME",2019,538500
4066,"Portland-South Portland, ME",2020,541286
4450,"Portland-South Portland, ME",2021,544075
4834,"Portland-South Portland, ME",2022,546862
5218,"Portland-South Portland, ME",2023,549649
5602,"Portland-South Portland, ME",2024,552434
323,"Portland-Vancouver-Hillsboro, OR-WA",2010,2232181
707,"Portland-Vancouver-Hillsboro, OR-WA",2011,2262834
1091,"Portland-Vancouver-Hillsboro, OR-WA",2012,2288465
1475,"Portland-Vancouver-Hillsboro, OR-WA",2013,2311015
1859,"Portland-Vancouver-Hillsboro, OR-WA",2014,2343994
2243,"Portland-Vancouver-Hillsboro, OR-WA",2015,2381660
2627,"Portland-Vancouver-Hillsboro, OR-WA",2016,2426575
3011,"Portland-Vancouver-Hillsboro, OR-WA",2017,2454815
3395,"Portland-Vancouver-Hillsboro, OR-WA",2018,2473350
3779,"Portland-Vancouver-Hillsboro, OR-WA",2019,2492412
4163,"Portland-Vancouver-Hillsboro, OR-WA",2020,2518031
4547,"Portland-Vancouver-Hillsboro, OR-WA",2021,2543025
4931,"Portland-Vancouver-Hillsboro, OR-WA",2022,2567412
5315,"Portland-Vancouver-Hillsboro, OR-WA",2023,2591207
5699,"Portland-Vancouver-Hillsboro, OR-WA",2024,2614424
253,"Poughkeepsie-Newburgh-Middletown, NY",2010,671173
637,"Poughkeepsie-Newburgh-Middletown, NY",2011,672230
1021,"Poughkeepsie-Newburgh-Middletown, NY",2012,670722
1405,"Poughkeepsie-Newburgh-Middletown, NY",2013,670588
1789,"Poughkeepsie-Newburgh-Middletown, NY",2014,669972
2173,"Poughkeepsie-Newburgh-Middletown, NY",2015,669842
2557,"Poughkeepsie-Newburgh-Middletown, NY",2016,670828
2941,"Poughkeepsie-Newburgh-Middletown, NY",2017,673303
3325,"Poughkeepsie-Newburgh-Middletown, NY",2018,676065
3709,"Poughkeepsie-Newburgh-Middletown, NY",2019,679158
4093,"Poughkeepsie-Newburgh-Middletown, NY",2020,679150
4477,"Poughkeepsie-Newburgh-Middletown, NY",2021,679117
4861,"Poughkeepsie-Newburgh-Middletown, NY",2022,679107
5245,"Poughkeepsie-Newburgh-Middletown, NY",2023,679105
5629,"Poughkeepsie-Newburgh-Middletown, NY",2024,679104
129,"Prescott Valley-Prescott, AZ",2010,210983
513,"Prescott Valley-Prescott, AZ",2011,211044
897,"Prescott Valley-Prescott, AZ",2012,211990
